datetime,cpu,mem
Sat Oct 29 00:50:29 GMT 2022,13,1290846
Sat Oct 29 00:50:31 GMT 2022,-1.6,1195892
Sat Oct 29 00:50:32 GMT 2022,-1.6,1255630
Sat Oct 29 00:50:33 GMT 2022,-1.6,1256267
Sat Oct 29 00:50:35 GMT 2022,-1.6,1257672
Sat Oct 29 00:50:36 GMT 2022,1.3,1245142
Sat Oct 29 00:50:38 GMT 2022,1.3,1245246
Sat Oct 29 00:50:40 GMT 2022,1.3,1260287
Sat Oct 29 00:50:42 GMT 2022,1.3,1258762
Sat Oct 29 00:50:44 GMT 2022,1.3,1259582
Sat Oct 29 00:50:46 GMT 2022,1.3,1259944
Sat Oct 29 00:50:48 GMT 2022,50,1258838
Sat Oct 29 00:50:50 GMT 2022,50,1258426
Sat Oct 29 00:50:53 GMT 2022,50,1259751
Sat Oct 29 00:50:55 GMT 2022,48,1258429
Sat Oct 29 00:50:57 GMT 2022,48,1258339
Sat Oct 29 00:50:59 GMT 2022,48,1259808
Sat Oct 29 00:51:01 GMT 2022,49,1271128
Sat Oct 29 00:51:03 GMT 2022,49,1294893
Sat Oct 29 00:51:05 GMT 2022,49,1280038
Sat Oct 29 00:51:08 GMT 2022,34,1278041
Sat Oct 29 00:51:10 GMT 2022,34,1278093
Sat Oct 29 00:51:12 GMT 2022,34,1279490
Sat Oct 29 00:51:14 GMT 2022,0,1278237
Sat Oct 29 00:51:16 GMT 2022,0,1278261
Sat Oct 29 00:51:18 GMT 2022,0,1279822
Sat Oct 29 00:51:20 GMT 2022,16,1278453
Sat Oct 29 00:51:22 GMT 2022,16,1278845
Sat Oct 29 00:51:23 GMT 2022,16,1320790
Sat Oct 29 00:51:25 GMT 2022,22,1344629
Sat Oct 29 00:51:27 GMT 2022,22,1351577
Sat Oct 29 00:51:29 GMT 2022,22,1379346
Sat Oct 29 00:51:31 GMT 2022,1.2,1411198
Sat Oct 29 00:51:33 GMT 2022,1.2,1372310
Sat Oct 29 00:51:36 GMT 2022,1.2,1381311
Sat Oct 29 00:51:38 GMT 2022,37,1351206
Sat Oct 29 00:51:40 GMT 2022,37,1312466
Sat Oct 29 00:51:43 GMT 2022,37,1306079
Sat Oct 29 00:51:45 GMT 2022,0.1,1294518
Sat Oct 29 00:51:47 GMT 2022,0.1,1294690
Sat Oct 29 00:51:49 GMT 2022,0.1,1296023
Sat Oct 29 00:51:50 GMT 2022,15,1294322
Sat Oct 29 00:51:52 GMT 2022,15,1294302
Sat Oct 29 00:51:54 GMT 2022,15,1295879
Sat Oct 29 00:51:56 GMT 2022,15,1294930
Sat Oct 29 00:51:58 GMT 2022,15,1294986
