Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
0,2641240,3,3779619,2598777,8,51
80,2662820,84,4463335,3282493,88,77
183,2680860,188,5501182,4320340,193,78
283,2697560,288,5232624,4051782,292,72
383,2710400,387,5170443,3989601,390,57
484,2689668,487,3928396,2747554,490,58
587,2699308,593,2926411,1745569,599,40
686,2711880,693,2639483,1458641,701,48
788,2711144,798,3224551,2043709,803,44
886,2710632,889,3059813,1878971,891,46
989,2667204,1001,2107659,926817,1005,36
1087,2664708,1090,2702603,1521761,1095,40
1188,2664700,1191,2724027,1543185,1193,34
1288,2664784,1291,2308836,1127994,1295,29
1389,2664492,1392,1941078,760236,1395,29
1489,2664604,1491,2295377,1114535,1494,28
1590,2664604,1593,1919768,738926,1596,30
1690,2664604,1694,1915941,735099,1697,28
1791,2664852,1794,1745026,564184,1797,32
1891,2665152,1894,2599016,1418174,1897,37
1992,2665152,1994,2346155,1165313,1997,30
2093,2665760,2096,2244685,1063843,2100,31
2193,2669836,2196,1393563,212721,2199,33
2293,2670420,2296,2126389,945547,2299,32
2400,2676112,2406,3196458,2015616,,
