Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
57,2578568,62,3944705,2352937,65,73
158,2565592,163,5738089,4146321,167,84
259,2582032,263,5989543,4397775,267,68
360,2592212,363,4134479,2542711,367,61
460,2601800,465,4392015,2800247,469,59
561,2616620,564,3171978,1580210,567,47
661,2580980,664,3286612,1694844,667,49
761,2580888,764,2454675,862907,767,41
862,2580888,865,2638072,1046304,868,36
962,2580692,965,2289194,697426,968,33
1063,2580496,1066,2131564,539796,1069,33
1163,2580832,1167,2089218,497450,1169,33
1264,2581084,1267,2178350,586582,1269,35
1364,2581580,1367,2445448,853680,1369,34
1465,2581828,1467,2088118,496350,1470,30
1565,2582376,1568,2002077,410309,1571,28
1666,2582872,1669,1640652,48884,1673,24
1767,2583360,1770,1858087,266319,1773,28
1869,2583856,1877,2355969,764201,1885,38
1967,2584156,1970,1950156,358388,1973,29
2070,2586308,2079,2236721,644953,2086,35
2168,2590132,2172,2280536,688768,2175,33
2268,2592032,2271,2247536,655768,2275,33
2371,2599244,2376,3132221,1540453,2379,49
2471,2620784,2475,3265722,1673954,2479,49
2572,2623272,2575,3746189,2154421,2579,48
2673,2612712,2676,2100657,508889,,
