Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
69,2597388,76,4224752,2769628,0,58
171,2607068,175,6124012,4668888,82,80
272,2592268,276,5692503,4237379,179,79
372,2604340,376,4604466,3149342,281,67
472,2617112,477,4491213,3036089,379,62
572,2618504,574,3049698,1594574,481,64
672,2626192,676,2433744,978620,577,42
773,2585132,780,2638246,1183122,682,35
873,2585132,876,2317561,862437,786,40
974,2585132,977,2311186,856062,879,34
1074,2585348,1077,2100109,644985,980,32
1174,2585624,1177,2262464,807340,1079,30
1275,2585832,1278,2389175,934051,1180,30
1375,2585916,1379,2268165,813041,1282,35
1476,2585896,1480,1882761,427637,1382,32
1577,2585896,1580,1797895,342771,1483,30
1677,2586144,1680,2103225,648101,1583,28
1778,2586392,,,,1683,33
