Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2601128,38,4124665,2704448,42,83
76,2607476,80,6551280,5131063,84,87
177,2612444,180,6296094,4875877,184,80
278,2597872,282,5019871,3599654,288,66
378,2604664,381,4939619,3519402,384,62
478,2613832,482,3925631,2505414,486,55
579,2628668,582,3083172,1662955,585,35
679,2638212,683,2742633,1322416,686,46
779,2597712,782,1938460,518243,785,33
879,2597764,882,1555895,135678,885,24
979,2598088,982,1699884,279667,985,26
1080,2597892,1082,1630700,210483,1085,24
1181,2598652,1183,2578242,1158025,1186,38
1281,2598924,1284,2332609,912392,1287,32
1382,2598956,1384,2295964,875747,1387,32
1482,2598956,1485,2156588,736371,1487,32
1582,2599256,1584,1863876,443659,1587,26
1689,2599060,1696,1835196,414979,1701,28
1784,2599184,1793,2206572,786355,1801,33
1885,2599292,1895,2200871,780654,1902,34
1984,2597564,1986,2258231,838014,1989,30
2087,2598052,2104,2095582,675365,2107,31
2187,2603628,2203,2544861,1124644,2206,32
2286,2608580,2289,2451563,1031346,2292,29
2387,2608336,2391,1742186,321969,2394,40
2487,2622380,2490,3737860,2317643,2493,51
2587,2627140,2591,2773804,1353587,2596,42
2687,2629168,2690,3078712,1658495,2693,49
2788,2630368,2790,3703512,2283295,,
