Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
30,2611900,33,3354788,2039383,37,49
131,2621928,134,3740885,2425480,139,56
231,2603112,235,3401247,2085842,239,48
332,2621992,337,3849818,2534413,341,66
432,2634820,435,4120432,2805027,439,65
533,2644772,536,4482582,3167177,541,62
633,2654240,637,4223664,2908259,640,56
734,2611008,736,3173360,1857955,739,52
834,2611240,837,1897490,582085,839,25
935,2611276,943,1667007,351602,950,26
1035,2611276,1042,1957087,641682,1048,28
1135,2611276,1138,1835196,519791,1141,23
1236,2611512,1243,1539263,223858,1250,24
1337,2611440,1343,2294082,978677,1350,36
1438,2611664,1447,2707510,1392105,1454,39
1539,2611752,1548,2442217,1126812,1554,34
1640,2611752,1652,2507335,1191930,1658,34
1738,2611556,1741,1515035,199630,1744,30
1839,2612052,1842,1932691,617286,1845,32
1939,2612156,1942,2003805,688400,1946,33
2040,2612368,2043,1926465,611060,2046,34
2140,2612368,2143,1895646,580241,2146,32
2241,2618004,2243,3053851,1738446,2246,32
2341,2622040,2344,1731083,415678,2347,30
2442,2628972,2445,2645242,1329837,2449,37
2542,2638088,2544,2008747,693342,2547,41
2643,2661780,2646,3693284,2377879,,
