Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
82,2637348,0,2337102,1089619,3,38
182,2644520,86,3798746,2551263,90,54
283,2645544,185,3206272,1958789,189,53
384,2661092,286,4227603,2980120,289,54
484,2675924,387,3537566,2290083,391,66
585,2685504,487,4171124,2923641,490,53
686,2646788,590,3773284,2525801,595,62
788,2647056,689,2043423,795940,692,27
888,2647320,798,777557,0,808,12
989,2648592,898,670011,0,908,12
1088,2651068,999,1496325,248842,1010,33
1189,2652240,1092,2227089,979606,1096,44
1289,2652720,1194,2497391,1249908,1198,44
1389,2653156,1291,2115730,868247,1294,30
1490,2653404,1392,2106191,858708,1395,35
1590,2653652,1494,1886975,639492,1497,31
1691,2652348,1594,1969871,722388,1598,28
1791,2652788,1694,2256382,1008899,1697,31
1891,2652796,1794,2436222,1188739,1797,36
1992,2652844,1894,2494671,1247188,1898,33
2093,2653292,1995,2488969,1241486,1998,36
2193,2653564,2096,2287032,1039549,2099,30
2293,2653372,2196,2102363,854880,2200,31
2394,2653448,2297,2107063,859580,2299,32
2495,2653692,2397,2495345,1247862,2400,36
