Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
61,2570708,68,4848087,3228390,73,66
161,2574908,164,5101097,3481400,167,76
261,2581736,264,4295990,2676293,267,58
362,2586940,364,4016944,2397247,367,41
462,2530032,464,2554969,935272,467,33
562,2529672,565,1684923,65226,567,27
662,2529652,665,1390746,0,668,25
763,2529900,766,1198526,0,768,24
863,2529900,866,1148980,0,869,23
964,2529704,967,1204773,0,970,27
1065,2530200,1067,1192046,0,1070,25
1165,2530004,1168,1245506,0,1171,27
1268,2530004,1280,1221206,0,1292,30
1368,2530056,1378,1403578,0,1388,28
1470,2529860,1482,1340623,0,1492,30
1572,2530232,1584,1216346,0,1595,23
1672,2530396,1685,1286343,0,1697,25
1772,2530396,1784,1373193,0,1795,30
1870,2529072,1876,2258231,638534,1882,30
1971,2529196,1977,1559526,0,1984,27
2073,2529248,2082,1408845,0,2089,26
2173,2529248,2181,1402278,0,2189,27
2274,2529496,2283,1435110,0,2300,28
2374,2529496,2382,1441677,0,2390,25
2477,2529496,2485,1382579,0,2495,27
2574,2529532,2580,1659267,39570,2587,24
2675,2529348,2684,1339725,0,2694,29
2777,2529676,2783,1677454,57757,2789,20
2877,2529724,2880,1799345,179648,2882,25
2980,2529724,2987,1694897,75200,2994,27
3080,2529776,3091,1284664,0,3101,26
3182,2529776,3192,1271054,0,3204,28
3280,2533744,3287,1793916,174219,3294,28
3381,2533548,3388,1419603,0,3395,23
,,,,,,
