Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
14,2574872,23,4297041,2362531,30,66
85,2580172,87,4977232,3042722,90,75
186,2574612,194,5283315,3348805,200,48
287,2529268,293,2183887,249377,299,25
387,2529268,395,1839862,0,405,29
488,2529288,497,1356314,0,505,23
588,2529536,595,1599422,0,603,25
689,2529820,698,1534591,0,706,26
789,2529820,799,1579474,0,807,27
890,2529852,897,1664254,0,904,27
990,2530176,997,1689189,0,1005,28
1091,2530176,1100,1494695,0,1108,24
1191,2530228,1199,1727644,0,1202,25
1290,2530144,1293,1405562,0,1295,25
1390,2530392,1393,1398395,0,1396,23
1491,2530196,1493,1363759,0,1496,28
1591,2530248,1595,1226066,0,1598,24
1692,2530496,1694,1320150,0,1697,20
1792,2530300,1795,1376310,0,1797,18
1893,2530300,1895,1727644,0,1898,24
1993,2530600,1995,1892557,0,1998,28
2094,2530404,2100,1555562,0,2105,23
2195,2530632,2202,1749033,0,2208,29
2295,2529116,2301,2057469,122959,2306,32
2396,2529116,2402,1851799,0,2408,24
2496,2528920,2503,1519630,0,2509,23
2597,2528928,2603,1534591,0,2610,24
2697,2529700,2702,2000108,65598,2708,32
2798,2529944,2803,1713304,0,2809,24
2898,2529996,2903,1698964,0,2908,25
3007,2529996,3024,1107039,0,3035,23
3102,2529996,3112,1300586,0,3123,29
3204,2529820,3214,1288255,0,3224,27
3303,2533688,3309,1714124,0,3316,29
3404,2533688,3412,1529604,0,3420,25
3503,2533740,3508,1684624,0,3514,24
3604,2533988,3611,1574487,0,3620,25
3705,2534236,3714,1353670,0,3723,27
3806,2534040,3813,1392429,0,3821,27
3907,2534652,3915,1906897,0,3920,27
4007,2535040,4019,3011091,1076581,4022,49
4106,2535952,4108,2983205,1048695,4115,44
4206,2543528,4210,3323344,1388834,4213,58
4307,2549004,4310,4210205,2275695,4314,75
4407,2543272,4410,5386634,3452124,4412,76
4508,2546304,4511,5362273,3427763,4514,74
4608,2543084,4611,4529454,2594944,4614,59
4710,2539748,4712,3677475,1742965,4715,39
4810,2536352,4813,2841773,907263,4815,44
4910,2536724,4913,2773129,838619,4916,33
5011,2536248,5013,2192232,257722,5016,31
5112,2544260,5114,1369107,0,5116,25
5213,2545164,5215,1340720,0,5218,20
5313,2545636,,,,,
