Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
79,2678216,84,4038537,2437605,0,65
179,2683320,182,2895695,1294763,90,54
280,2690636,283,2166195,565263,185,36
381,2700244,383,2532164,931232,285,33
481,2707828,484,3205946,1605014,386,33
582,2655328,585,3574417,1973485,489,58
681,2657908,684,3499952,1899020,588,48
781,2662896,784,2734515,1133583,686,50
883,2666240,887,2982411,1381479,786,38
983,2666488,985,3273741,1672809,892,50
1083,2667868,1085,3190844,1589912,988,49
1184,2668900,1186,3534508,1933576,1087,46
1285,2669792,1293,2817412,1216480,1188,56
1385,2669792,1391,2389556,788624,1300,42
1486,2669792,1493,1455181,0,1396,30
1588,2669996,1594,1605753,4821,1499,19
1686,2670296,1693,2251061,650129,1600,25
1787,2670296,1793,1835196,234264,1699,30
1888,2670792,1894,1734814,133882,1799,25
1992,2670792,2007,1127778,0,1899,22
2091,2670596,2100,1404428,0,2018,24
2192,2670844,2203,1305455,0,2110,26
2293,2670976,2305,1311926,0,2214,31
2392,2668820,2398,2180944,580012,2318,31
2492,2669336,2499,1785005,184073,2405,35
2594,2669336,2602,1408845,0,2507,25
2694,2669584,2703,1369446,0,2611,26
2795,2669388,2804,1412128,0,2712,26
2895,2670540,2901,1928407,327475,2813,27
2994,2670148,2997,1734814,133882,2907,23
3095,2670228,3100,1756325,155393,2999,24
3195,2670276,3202,1809226,208294,3106,26
3296,2670404,3303,1612435,11503,3209,25
3398,2674336,3407,1412128,0,3312,25
3498,2674584,3504,1529604,0,3416,25
3598,2674584,3606,1574487,0,3511,26
3700,2674824,3710,1289415,0,3614,24
3802,2674824,3813,1301101,0,3721,25
3900,2675120,3908,1418694,0,3822,27
4001,2675120,4010,1345303,0,3917,25
4101,2675224,4113,1347003,0,4019,23
4201,2675412,4209,1379296,0,4124,27
4302,2675656,4311,1382579,0,4217,25
4403,2675984,4411,2631076,1030144,4321,24
4504,2676824,4513,3493457,1892525,4419,44
4605,2678792,4614,3391313,1790381,4519,58
4705,2685648,4714,3394958,1794026,4621,52
4806,2688308,4819,4661247,3060315,4721,59
4905,2709032,4908,5026541,3425609,4823,72
5006,2683060,5009,6146110,4545178,4917,86
5107,2677152,5110,5286960,3686028,5011,81
5207,2669540,5210,3399310,1798378,5115,58
5307,2671244,5310,2881562,1280630,5212,40
5407,2673400,5410,2321293,720361,5313,35
5510,2681424,,,,5412,34
