Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
81,2708112,2,2559462,949230,5,45
182,2687400,85,3342591,1732359,92,61
282,2708000,185,3743649,2133417,188,49
383,2711892,287,3413998,1803766,291,63
483,2709996,386,4818608,3208376,389,64
586,2712476,486,4229453,2619221,490,59
686,2701828,592,4078098,2467866,596,72
786,2707852,688,5037074,3426842,691,57
887,2651796,789,3319069,1708837,791,37
989,2651620,890,2185062,574830,892,33
1088,2651620,998,2335634,725402,1004,35
1189,2651424,1095,2506541,896309,1101,34
1290,2651476,1197,2360876,750644,1203,37
1390,2651544,1297,2379742,769510,1303,33
1491,2651280,1401,2114829,504597,1407,30
1590,2651280,1504,2086149,475917,1508,32
1690,2651332,1593,2220912,610680,1596,31
1791,2651548,1693,2468133,857901,1695,35
1892,2651548,1793,2099020,488788,1796,28
1991,2651156,1894,1780433,170201,1897,28
2092,2651404,1994,2069557,459325,1997,36
2192,2651456,2094,1899998,289766,2097,32
2294,2649940,2195,2114440,504208,2198,36
2394,2649980,2296,2229551,619319,2299,33
2494,2649848,2397,2265401,655169,2400,34
2595,2649848,2496,2310391,700159,2499,32
2695,2649940,2597,2043129,432897,2600,30
2796,2650408,2698,1713304,103072,2704,29
2896,2650408,2798,2669190,1058958,2801,41
2997,2650904,2899,2854644,1244412,2901,47
3099,2650760,2999,2374248,764016,3002,32
3198,2650760,3107,2293355,683123,3114,31
3299,2650976,3205,2253237,643005,3216,25
3400,2650912,3308,2043129,432897,3313,30
3500,2650800,3408,1992938,382706,3413,31
3600,2650604,3512,2143510,533278,3515,32
3700,2650852,3603,1955619,345387,3606,33
3800,2650904,3703,2265015,654783,3706,30
3901,2650924,3803,2040485,430253,3806,29
4003,2650924,3905,2534927,924695,3911,33
4102,2651196,4011,2192232,582000,4014,35
4202,2651444,4105,2091850,481618,4107,28
4303,2651496,4205,2217180,606948,4208,32
4403,2651548,4305,1936371,326139,4308,24
4503,2651784,4406,1858087,247855,4408,29
4603,2651392,4507,1455071,0,4509,24
4704,2651888,4606,1689189,78957,4608,28
4805,2647236,4707,1938898,328666,4709,35
4906,2643904,4808,2616736,1006504,4812,46
5006,2643408,4909,2347036,736804,4912,40
5107,2661044,5009,3027727,1417495,5012,36
5208,2671548,5110,3479617,1869385,5113,66
5308,2674032,5210,3888139,2277907,5213,51
5408,2674588,5311,3407742,1797510,5314,52
,,5411,3475331,1865099,,
