Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
37,2711464,55,621671,0,74,24
134,2706376,145,2215599,1413800,153,39
234,2711024,246,2437716,1635917,256,35
335,2711008,345,2335618,1533819,353,47
434,2710476,442,2908023,2106224,450,47
485,2710952,493,3479911,2678112,500,54
587,2711344,598,3283087,2481288,602,61
686,2710632,690,4517758,3715959,694,67
786,2713444,790,4971737,4169938,794,67
887,2709812,897,4893247,4091448,901,80
987,2700264,989,5206501,4404702,992,55
1087,2708256,1090,3547412,2745613,1092,41
1187,2698236,1190,2593757,1791958,1192,39
1288,2683860,1291,3267746,2465947,1293,50
1388,2689604,1391,2831839,2030040,1393,44
1489,2695044,1491,2774478,1972679,1494,45
1589,2701756,1592,2982030,2180231,1598,46
1690,2708652,1695,3081323,2279524,1701,45
1792,2657456,1799,2466164,1664365,1807,39
1890,2657968,1893,2635896,1834097,1896,34
1991,2657708,1994,2152649,1350850,1996,37
2092,2657956,2094,2201872,1400073,2097,32
2192,2657956,2195,1792260,990461,2198,30
2292,2658008,2295,2111442,1309643,2297,33
2393,2658008,2396,2263933,1462134,2398,36
2493,2658008,2496,2354794,1552995,2499,32
2595,2658060,2597,2213742,1411943,2600,34
2697,2658112,2706,2552706,1750907,2714,34
2797,2658552,2806,2329932,1528133,2816,37
2897,2659008,2906,2630696,1828897,2915,40
2998,2658988,3007,2956494,2154695,3017,43
3097,2658988,3100,2629814,1828015,3103,36
3197,2658832,3201,2080710,1278911,3204,34
3298,2658832,3300,2105285,1303486,3303,32
3397,2659080,3400,2300871,1499072,3402,30
3498,2659080,3501,2100489,1298690,3503,31
3599,2658884,3606,1744767,942968,3613,32
3700,2659132,3706,2155908,1354109,3712,29
3800,2659184,3808,1792553,990754,3815,28
3902,2657148,3911,2365783,1563984,3920,38
4003,2657336,4012,2217474,1415675,4022,31
4104,2657336,4117,2193320,1391521,4127,34
4202,2657452,4204,2374835,1573036,4207,36
4302,2657948,4305,2008792,1206993,4308,32
4403,2658000,4406,1972849,1171050,4408,29
4503,2657804,4506,2102190,1300391,4508,31
4605,2657804,4613,2210304,1408505,4621,32
4707,2657804,4716,2215211,1413412,4725,34
4805,2658032,4808,2443185,1641386,4810,37
4906,2657896,4909,2223247,1421448,4912,34
5006,2657936,5008,2360495,1558696,5011,29
5106,2657936,5109,2070340,1268541,5111,32
5206,2658920,5209,2787556,1985757,5211,40
5308,2658776,5312,2470397,1668598,5316,35
5409,2672076,5412,2650323,1848524,5415,53
5507,2697924,,,,,
