Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2609208,33,4134479,2528176,36,70
128,2597340,131,4843763,3237460,135,76
230,2610860,233,5131949,3525646,237,65
280,2617828,284,4565185,2958882,288,56
431,2636912,435,4254107,2647804,439,70
531,2634744,533,4497630,2891327,536,51
630,2640200,633,3166016,1559713,635,38
731,2646524,733,2493376,887073,736,36
832,2606020,835,2461257,854954,837,36
932,2590860,938,1905428,299125,944,26
1035,2590860,1043,1461376,0,1051,28
1133,2590860,1139,2458994,852691,1145,38
1235,2591076,1242,2193700,587397,1250,30
1336,2590880,1347,2251061,644758,1354,38
1386,2591332,1393,2091928,485625,1401,32
1487,2591748,1494,2262464,656161,1502,30
1587,2591552,1596,2064639,458336,1604,33
1688,2591768,1698,2134871,528568,1705,33
1787,2590408,1789,2556731,950428,1792,35
1887,2590516,1889,2105897,499594,1892,30
1988,2590516,1990,2064639,458336,1994,34
2090,2590316,2101,1889904,283601,2110,34
2191,2590336,2201,2572514,966211,2205,39
2289,2590360,2291,2322762,716459,2294,37
2389,2590164,2392,2630108,1023805,2395,36
2490,2590216,2493,2142041,535738,2496,30
2591,2590512,2593,2134178,527875,2596,38
2690,2591124,2692,2768603,1162300,2695,34
2791,2591248,2793,2848442,1242139,2800,45
2893,2591336,2900,2608097,1001794,2905,41
2991,2591336,2994,2192232,585929,2996,31
3092,2591336,3095,2378360,772057,3097,34
3193,2591140,3195,2198227,591924,3198,34
3293,2591388,3296,2429933,823630,3299,33
3394,2591440,3396,2240954,634651,3399,31
3494,2591688,3497,1657125,50822,3500,31
3595,2591492,3597,2089131,482828,3600,32
3695,2591616,3697,2202840,596537,3700,30
3796,2591788,3799,2078979,472676,3801,30
3896,2591756,3899,1885386,279083,3902,31
3997,2590812,3999,2138309,532006,4002,30
4099,2590616,4107,2088412,482109,4114,33
4199,2588904,4212,2303221,696918,4222,33
4300,2589120,4316,2320118,713815,4319,32
4399,2587552,4402,1957087,350784,4405,35
4499,2595756,,,,,
