Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
7,2548892,15,3991577,2441547,22,57
78,2551972,81,4360864,2810834,84,68
179,2552380,182,3605861,2055831,186,38
279,2552108,282,2844416,1294386,284,34
379,2552888,382,1862407,312377,384,25
480,2551428,482,1799345,249315,485,26
580,2551480,583,1479734,0,590,26
681,2551420,687,1574487,24457,694,25
781,2551668,788,1669241,119211,794,27
882,2551720,888,1714124,164094,896,32
983,2551720,990,1604409,54379,997,24
1083,2552020,1089,1499862,0,1095,21
1187,2552020,1200,1143400,0,1212,25
1286,2551824,1299,1294106,0,1310,29
1386,2552072,1395,1377930,0,1405,26
1488,2552124,1501,1227686,0,1512,28
1588,2551928,1600,1276286,0,1612,28
1688,2552164,1698,1362037,0,1708,26
1789,2552536,1798,1314975,0,1807,28
1889,2552588,1897,1464659,0,1905,24
1990,2552588,1999,1320202,0,2008,25
2090,2552588,2099,1303468,0,2108,26
2192,2552440,2201,1270674,0,2213,22
2293,2552936,2305,1226066,0,2318,28
2392,2552988,2400,1418694,0,2408,25
2492,2552988,2501,1432781,0,2511,25
2595,2553040,2603,1395712,0,2610,25
2694,2553424,2703,1280001,0,2712,26
2794,2553920,2800,2674097,1124067,2807,40
2894,2554288,2901,1698964,148934,2910,22
2995,2554340,3001,1906897,356867,3008,28
3095,2554340,3102,1813685,263655,3111,26
3196,2552024,3204,2035958,485928,3213,29
3297,2552076,3305,1928407,378377,3313,25
3397,2555848,3405,1706134,156104,3414,27
3499,2556100,3513,1361250,0,3524,20
3601,2556224,3619,1133357,0,3632,24
3701,2556344,3712,1435110,0,3722,28
3802,2556344,3814,1467942,0,3825,25
3902,2556584,3915,1319639,0,3928,30
4004,2556244,4017,1619231,69201,4025,30
4102,2557268,4111,3099102,1549072,4114,50
4202,2558436,4204,2652586,1102556,4206,44
4302,2566240,4305,3766628,2216598,4309,63
4403,2572288,4407,5023547,3473517,4411,86
4503,2575484,4506,4973177,3423147,4510,84
4605,2571252,4608,4455094,2905064,4612,71
4707,2564788,4716,4130688,2580658,4723,67
4807,2562760,4814,2631319,1081289,4821,42
4908,2565116,4918,2251061,701031,4925,38
5007,2563544,5011,3521757,1971727,5014,52
5107,2566740,5110,3318022,1767992,5113,48
5208,2561872,5210,1982101,432071,5213,33
5308,2561480,5310,2023588,473558,5313,27
5409,2561480,5414,1770665,220635,5420,28
5510,2559816,5517,1469760,0,5523,22
5611,2559552,5617,1484721,0,5623,23
5714,2559664,5720,1414903,0,5730,23
5812,2562384,5820,2636778,1086748,5824,38
5912,2562292,5915,2668326,1118296,5918,43
6012,2558700,6015,2138465,588435,6017,30
6112,2558700,6114,1746757,196727,6117,25
6212,2558752,6215,1365474,0,6217,24
6313,2558752,6315,1273828,0,6318,22
6413,2558556,6417,1380115,0,6420,26
6514,2558820,6517,1184688,0,6520,28
6615,2558908,6617,1308580,0,6620,24
6720,2559000,6734,1293042,0,6746,28
6819,2559000,6830,1351323,0,6840,31
6919,2559000,6928,1331297,0,6938,27
7020,2559036,7031,1248120,0,7040,25
7120,2559284,7132,1295899,0,7143,30
7221,2559284,7231,1342955,0,7241,27
7321,2559336,7333,1305455,0,7344,28
7422,2559140,7434,1249672,0,7447,26
7522,2559388,7531,1382593,0,7541,31
7623,2559636,7633,1284664,0,7643,25
7725,2559604,7736,1301633,0,7748,29
7832,2563076,7844,1397222,0,7852,32
7924,2564040,7930,1491031,0,7935,17
8025,2560512,8032,1591413,41383,8040,23
8125,2560512,8132,2014448,464418,8138,29
8226,2560368,8233,1679215,129185,8241,30
8326,2560172,8333,1798786,248756,8340,25
8426,2560504,8433,1792175,242145,8440,25
8527,2558792,8535,2150680,600650,8543,31
8628,2558508,8635,1792175,242145,8643,24
8729,2558400,8737,1734814,184784,8746,25
8828,2558648,8835,1964257,414227,8843,31
8929,2559812,8938,2106191,556161,8946,27
9032,2559852,9048,1210443,0,9057,24
9135,2559852,9151,1164464,0,9164,29
9233,2560152,9243,1403872,0,9253,27
9333,2560400,9342,1392840,0,9351,23
9434,2558440,9446,1317413,0,9457,25
9536,2558684,9547,1303468,0,9557,25
9636,2558612,9646,1431827,0,9657,26
9736,2555944,9747,1389927,0,9757,25
9836,2555996,9847,1448243,0,9856,28
9937,2556292,9946,1644306,94276,9955,28
10037,2556292,10047,1699163,149133,10056,28
10138,2556344,10147,1911802,361772,10155,32
10239,2556840,10249,1642066,92036,10259,30
10339,2556840,10350,1559526,9496,10359,26
10439,2556840,10449,1957087,407057,10457,28
10538,2556716,10540,1634433,84403,10543,18
10640,2556876,10651,1367615,0,10660,28
10741,2556876,10753,1214726,0,10766,24
10842,2556092,10854,1264946,0,10865,29
10942,2556092,10955,1247126,0,10967,30
11043,2556848,11055,1316922,0,11066,26
11142,2554380,11148,2078979,528949,11152,34
11243,2554400,11255,1331026,0,11266,27
11344,2554400,11353,1342955,0,11363,27
11445,2554648,11457,1234166,0,11469,28
11546,2554896,11557,1239026,0,11568,26
11646,2554812,11654,1375982,0,11663,26
11746,2555184,11754,1477792,0,11762,29
11847,2555184,11857,1353670,0,11868,27
11947,2555184,11954,1425261,0,11963,26
12047,2555288,12055,1406661,0,12065,27
12148,2555536,12157,1314975,0,12167,27
12249,2555836,12257,1618970,68940,12265,35
12350,2555836,12358,1520474,0,12368,32
12451,2555640,12459,1445707,0,12468,25
12552,2555888,12562,1204163,0,12571,22
12652,2556108,12661,1370404,0,12670,28
12753,2556108,12762,1268942,0,12771,24
12853,2555280,12862,1474509,0,12870,0
12954,2555504,12964,797277,0,12973,27
13056,2555356,13068,752407,0,13078,33
13156,2555604,13168,817052,0,13177,30
13257,2555456,13268,824697,0,13278,37
13357,2555568,13369,773609,0,13378,32
13457,2555768,13467,842664,0,13476,29
13559,2555768,13571,757267,0,13583,32
13659,2555980,13670,813230,0,13679,35
13760,2555980,13771,797940,0,13780,31
13860,2556328,13870,878023,0,13880,31
13960,2553960,13966,1485969,0,13972,36
14060,2554016,14070,1121412,0,14076,32
14160,2554016,14168,1061568,0,14174,27
14261,2554016,14269,1026658,0,14275,29
14362,2554028,14371,874771,0,14379,31
14413,2554276,14422,989683,0,14429,29
14514,2554128,14525,777378,0,14535,26
14613,2554352,14620,1061568,0,14626,27
14714,2554896,14721,1076529,0,14727,32
14815,2554600,14822,1175637,0,14831,28
14915,2554600,14923,1041619,0,14929,30
15015,2554696,15023,1091490,0,15028,29
15116,2554648,15124,933868,0,15132,30
15217,2554896,15229,799261,0,15239,33
15318,2554896,15330,750787,0,15341,29
15418,2554748,15431,773467,0,15441,33
15518,2554996,15529,886390,0,15538,32
15618,2555256,15627,861289,0,15636,27
15720,2555372,15731,833399,0,15740,32
15820,2555372,15827,1021671,0,15833,25
15920,2555720,15929,809107,0,15936,25
16022,2555968,16035,781567,0,16044,35
16122,2554932,16134,863649,0,16143,30
16223,2555080,16235,828675,0,16244,30
16323,2555080,16333,894757,0,16344,33
16424,2555328,16435,826608,0,16446,31
16525,2555824,16538,739447,0,16548,35
16625,2556120,16639,773467,0,16649,31
16725,2556020,16736,1151334,0,16745,28
16824,2553712,16830,1781783,231753,16837,0
16925,2553944,16931,1437618,0,16938,27
17027,2553856,17037,1421978,0,17046,25
17127,2553660,17138,1426184,0,17147,32
17227,2553660,17237,1373193,0,17246,23
17328,2553940,17339,1319639,0,17349,29
17429,2553940,17441,1342123,0,17451,28
17529,2553992,17539,1398294,0,17550,27
17630,2554116,17641,1216433,0,17651,21
17731,2554308,17744,1277906,0,17755,30
17831,2554112,17841,1423395,0,17851,30
17931,2554660,17940,1395712,0,17948,24
18032,2554464,18042,1484358,0,18052,27
18131,2554712,18138,1564513,14483,18145,25
18233,2554960,18242,1320202,0,18252,27
18336,2555012,18344,1504058,0,18352,28
18433,2555064,18441,1619371,69341,18448,26
18534,2554868,18543,1398995,0,18551,28
18638,2555240,18647,1364826,0,18658,26
18740,2555052,18750,1342955,0,18760,28
18839,2555352,18848,1362880,0,18857,25
18940,2555592,18951,1321970,0,18962,25
19041,2555396,19053,1296322,0,19064,26
19141,2555644,19152,1303317,0,19163,25
19243,2555944,19254,1319331,0,19264,29
19343,2555996,19355,1307366,0,19367,31
19444,2555800,19455,1322656,0,19468,31
19544,2553940,19556,1801586,251556,19567,35
19645,2554108,19655,1584461,34431,19664,23
19745,2554192,19756,1772787,222757,19766,27
19846,2554192,19856,1727644,177614,19865,25
19946,2554192,19956,1725400,175370,19966,27
20046,2554492,20055,1906897,356867,20064,29
20147,2554492,20158,1663114,113084,20167,27
20245,2554740,20248,2242422,692392,20250,28
20346,2554348,20349,2199402,649372,20351,32
20446,2554348,20448,1630700,80670,20451,25
20548,2554400,20558,1366163,0,20567,27
20649,2554308,20658,1384349,0,20667,28
20750,2554308,20760,1338292,0,20770,26
20850,2554680,20860,1548149,0,20868,0
20951,2554680,20962,744899,0,20972,26
21053,2554880,21065,767362,0,21077,28
21154,2554880,21168,744307,0,21179,33
21254,2554732,21266,780740,0,21278,31
21353,2554980,21364,793700,0,21377,27
21454,2554832,21464,939381,0,21472,31
21555,2554832,21567,759717,0,21577,32
21656,2555424,21671,706266,0,21679,29
21756,2555424,21765,950284,0,21776,29
21857,2554784,21866,966700,0,21875,32
21957,2554884,21967,992966,0,21976,32
22058,2555380,22069,807690,0,22078,33
22159,2555728,22174,820447,0,22187,34
22261,2556148,22276,781567,0,22286,36
22362,2553912,22375,1025187,0,22387,37
22462,2553912,22475,922647,0,22487,35
22563,2554060,22576,824011,0,22588,33
22664,2554012,22677,865981,0,22689,32
22764,2554208,22778,797368,0,22789,29
22865,2554308,22878,821680,0,22890,32
22966,2554260,22980,836164,0,22991,33
23066,2554360,23083,778269,0,23094,30
23167,2554460,23183,779947,0,23194,32
23267,2554708,23279,953326,0,23290,37
23369,2554808,23384,744307,0,23396,30
23469,2554660,23483,856654,0,23496,35
23570,2554660,23587,786427,0,23599,37
23669,2554880,23682,894757,0,23693,25
23770,2554880,23783,897546,0,23793,33
23870,2554980,23882,979833,0,23891,34
23970,2555076,23980,1206191,0,23990,34
24070,2555700,24078,2348011,797981,24086,59
24170,2555800,24178,1580672,30642,24184,28
24270,2555652,24273,1186665,0,24276,27
24370,2555604,24373,1074401,0,24377,28
24470,2555704,24474,868677,0,24477,27
24571,2555676,24575,763333,0,24578,27
24671,2555636,24675,771433,0,24678,30
24772,2555636,24776,843833,0,24779,28
24873,2555488,24875,763747,0,24879,0
24973,2555488,24976,1386234,0,24978,25
25074,2555540,25077,1344647,0,25080,26
25175,2553848,25178,1573542,23512,25181,30
25276,2553704,25278,1351588,0,25281,29
25379,2553964,25390,1337008,0,25402,28
25479,2553964,25490,1309277,0,25501,29
25579,2554016,25589,1426184,0,25598,31
25680,2554324,25690,1387138,0,25699,24
25781,2554128,25791,1282332,0,25801,25
25881,2554676,25890,1309046,0,25899,24
25982,2554676,25992,1362037,0,26001,25
26082,2554728,26091,1567707,17677,26101,30
26183,2554728,26195,1296322,0,26205,25
26284,2554976,26296,1257676,0,26307,29
26384,2555028,26395,1366272,0,26407,25
26485,2554832,26496,1271054,0,26508,32
26586,2554956,26597,1315011,0,26610,26
26686,2555068,26695,1381560,0,26705,26
26787,2555316,26798,1305649,0,26808,29
26888,2555368,26898,1299722,0,26909,29
26988,2555368,26998,1363940,0,27008,28
27090,2555616,27100,1368603,0,27110,28
27190,2555448,27202,1286434,0,27216,27
27291,2555940,27301,1284664,0,27313,24
27392,2554988,27404,1293988,0,27417,26
27494,2554988,27503,1328569,0,27514,26
27593,2555396,27601,1714124,164094,27610,32
27694,2555708,27703,1343181,0,27711,21
27794,2555956,27803,1458093,0,27812,27
27896,2556504,27914,1544618,0,27927,31
27997,2554596,28008,1559872,9842,28020,31
28098,2554596,28111,1434551,0,28125,28
28199,2554596,28213,1335960,0,28226,26
28299,2554648,28312,1398294,0,28327,28
28401,2554700,28416,1311189,0,28429,32
28501,2554700,28516,1334123,0,28530,29
28601,2554896,28614,1409450,0,28627,26
28703,2554844,28716,1299722,0,28730,30
28803,2554896,28816,1340623,0,28829,30
28904,2555112,28919,1339856,0,28932,28
29004,2555360,29017,1335960,0,29030,29
29105,2555408,29119,1342955,0,29133,26
29206,2555212,29221,1340623,0,29234,28
29307,2555460,29323,1303544,0,29338,32
29407,2555460,29420,1347618,0,29434,26
29508,2555708,29522,1307366,0,29535,30
29609,2555824,29625,1263326,0,29642,28
29709,2555864,29722,1384925,0,29734,26
29810,2556084,29828,1316922,0,29838,0
29911,2556024,29924,1374247,0,29934,27
29960,2556096,29971,1474509,0,29981,36
30062,2556048,30074,1378487,0,30083,29
30162,2555900,30174,1719442,169412,30185,35
30263,2556148,30275,1360289,0,30285,32
30364,2556000,30379,1368603,0,30389,34
30464,2556000,30477,1394251,0,30489,33
30566,2556496,30584,1321540,0,30598,36
30664,2554068,30673,1945516,395486,30681,35
30765,2554068,30776,1558368,8338,30786,30
31470,2554416,31486,1230926,0,31496,30
32776,2554692,32792,694404,0,32802,28
33983,2550512,34001,728107,0,34012,29
35090,2550432,35107,683381,0,35118,29
36096,2550956,36111,737827,0,36125,0
37001,2551228,37018,1190884,0,37032,25
37804,2551548,37821,1224446,0,37837,24
38508,2552268,38527,1182456,0,38539,27
39112,2552508,39128,1232180,0,39145,25
39614,2553128,39630,1250366,0,39644,26
40017,2553520,40036,1138120,0,40050,22
40217,2553812,40232,1206626,0,40245,24
40317,2554300,40329,1461376,0,40341,29
40417,2554548,40431,1373266,0,40443,26
40518,2554600,40532,1263679,0,40545,26
40621,2555344,40638,1266544,0,40651,29
40720,2555544,40733,1591698,41668,40746,27
40821,2555792,40835,1340623,0,40847,30
40871,2556288,40882,1710899,160869,40894,28
40971,2556340,40985,1354981,0,40997,32
41071,2556836,41080,1607707,57677,41087,19
41170,2557084,41172,1455181,0,41175,15
41270,2556888,41272,1383480,0,41278,22
41370,2554852,41373,1532583,0,41376,23
41470,2555408,41472,2166903,616873,41475,24
41570,2555408,41572,1792175,242145,41575,25
41670,2555316,41673,1706541,156511,41675,25
41771,2555616,41773,1782249,232219,41776,28
41872,2555616,41875,1919869,369839,41878,0
41972,2555848,41976,1162884,0,41979,29
42073,2555552,42076,1043195,0,42079,26
42173,2555800,42177,660441,0,42181,21
42274,2555800,42278,756085,0,42281,31
42375,2556148,42378,763333,0,42382,27
42475,2556148,42479,776293,0,42482,31
42576,2556104,42580,767425,0,42583,28
42677,2556500,42680,687607,0,42683,26
42777,2556500,42780,747985,0,42783,26
42878,2556452,42882,673027,0,42885,27
42978,2556552,42982,700567,0,42985,27
43079,2556404,43082,684367,0,43085,25
43179,2556652,43183,691192,0,43187,35
43281,2556900,43284,727393,0,43287,30
43381,2556752,43384,786013,0,43387,29
43481,2556728,43494,837523,0,43504,30
43584,2556948,43596,783546,0,43606,32
43684,2557096,43694,865981,0,43702,33
43786,2557096,43798,765367,0,43809,35
43886,2557336,43895,883601,0,43904,29
43986,2557436,43994,900335,0,44002,30
44087,2557684,44099,734587,0,44109,33
44189,2557772,44201,794527,0,44212,35
44289,2557772,44305,826513,0,44319,37
44389,2555592,44401,1082177,0,44412,35
44491,2555672,44504,845720,0,44514,35
44592,2555772,44607,742516,0,44619,32
44692,2555900,44707,854323,0,44717,31
44793,2556056,44807,748250,0,44818,30
44894,2556156,44908,822786,0,44919,34
44995,2555860,45010,728107,0,45022,29
45095,2556108,45109,858986,0,45120,34
45196,2556208,45213,788047,0,45228,33
45297,2556208,45311,903287,0,45322,33
45396,2556208,45406,1146347,0,45415,28
45496,2556704,45507,1106451,0,45517,31
45597,2556680,45609,976550,0,45619,34
45698,2556676,45711,760885,0,45722,25
45798,2556528,45811,880812,0,45822,29
45899,2557124,45912,908702,0,45923,34
45999,2557224,46011,983116,0,46020,32
46100,2557076,46115,844753,0,46125,33
46201,2556928,46217,789667,0,46228,34
46302,2554816,46318,830647,0,46330,30
46402,2555300,46413,1196217,0,46423,31
46502,2555300,46512,1184517,0,46518,27
46601,2555460,46604,855072,0,46610,25
46704,2555484,46715,789336,0,46726,32
46804,2555584,46816,811319,0,46827,31
46905,2555932,46914,819348,0,46923,33
47005,2556276,47015,861318,0,47024,32
47106,2556624,47119,757267,0,47128,33
47207,2556724,47219,726487,0,47228,30
47307,2557220,47317,756393,0,47327,26
47408,2555100,47420,1190903,0,47431,40
47509,2555100,47523,845222,0,47533,30
47609,2555348,47622,1007027,0,47632,33
47710,2555404,47722,986400,0,47732,32
47810,2555256,47823,894470,0,47833,28
47911,2555504,47922,812390,0,47932,27
48012,2555356,48025,889179,0,48035,30
48112,2555852,48125,954559,0,48136,31
48212,2555704,48225,956851,0,48235,33
48312,2555704,48321,979388,0,48328,24
48413,2556052,48423,1014583,0,48429,29
48511,2556000,48515,1451958,0,48520,30
48612,2555984,48617,1308556,0,48622,28
48712,2556228,48719,1096477,0,48725,30
48813,2556188,48820,1086503,0,48825,30
48913,2556140,48920,1116425,0,48926,30
49013,2556140,49019,1279876,0,49024,30
49114,2556488,49121,1032377,0,49127,30
49215,2556488,49222,1196217,0,49227,31
49315,2556488,49322,1091490,0,49328,30
49416,2556736,49422,1215171,0,49427,31
49516,2556736,49521,1351577,0,49526,26
49616,2556776,49622,1294216,0,49627,31
49717,2557088,49722,1337237,0,49728,29
49817,2557196,49823,1401768,0,49828,30
49918,2557048,49924,1353539,0,49929,33
50018,2557100,50024,1221421,0,50030,30
50119,2557348,50125,1086503,0,50131,28
50219,2557696,50227,1097265,0,50235,29
50321,2555428,50330,1249565,0,50339,38
50421,2555580,50430,1445723,0,50437,30
50520,2555580,50524,1387428,0,50527,29
50620,2555612,50623,1099550,0,50627,26
50720,2555864,50724,1429374,0,50727,30
50821,2555420,50824,1035675,0,50830,28
50925,2555520,50941,656054,0,50953,29
51024,2555372,51037,742687,0,51046,31
51125,2555868,51138,761628,0,51147,31
51226,2555868,51237,790296,0,51246,31
51326,2556024,51334,1091462,0,51341,40
51425,2556272,51432,1051593,0,51438,29
51527,2556428,51536,881337,0,51543,25
51628,2556528,51637,728414,0,51645,26
51728,2556416,51738,844996,0,51747,32
51829,2556416,51840,771184,0,51849,34
51929,2556664,51939,835670,0,51948,31
52030,2556664,52041,855275,0,52050,33
