Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2583784,31,5062598,3463207,35,74
128,2590808,132,5267387,3667996,135,77
228,2597628,231,3656846,2057455,234,36
329,2551128,331,2134871,535480,334,30
429,2551584,432,1747686,148295,437,23
530,2551868,534,1666216,66825,542,31
631,2551920,639,1395712,0,648,23
733,2552168,743,1454810,0,755,32
832,2552656,841,1553306,0,848,28
933,2552880,941,1369446,0,948,23
1035,2553252,1045,1361608,0,1056,28
1134,2551660,1141,2077510,478119,1147,28
1234,2551740,1242,1720474,121083,1248,25
1334,2551544,1336,1529604,0,1339,23
1435,2551544,1438,1208570,0,1440,18
1535,2551400,1537,1254352,0,1540,23
1638,2551644,1647,1214714,0,1658,25
1738,2551644,1750,1258466,0,1763,27
1840,2551480,1853,1201766,0,1863,27
1940,2551728,1952,1274666,0,1965,28
2040,2551728,2053,1297346,0,2065,30
2141,2551976,2151,1332211,0,2162,27
2241,2552000,2252,1295899,0,2263,32
2341,2552248,2350,1459651,0,2359,26
2442,2552052,2452,1298654,0,2461,25
2542,2552360,2550,1634332,34941,2559,30
2642,2552360,2648,1679215,79824,2656,27
2742,2552620,2749,1584461,0,2758,27
2843,2552948,2849,1706134,106743,2856,22
2943,2552804,2948,1691794,92403,2955,25
3043,2552608,3049,1863876,264485,3055,25
3144,2552848,3150,1772430,173039,3156,27
3244,2552752,3250,1831731,232340,3256,26
3345,2557040,3351,2100489,501098,3358,30
3445,2557288,3452,1741985,142594,3458,25
3545,2557536,3548,1985768,386377,3551,23
3646,2556368,3648,1994907,395516,3651,30
3745,2556172,3748,1389927,0,3751,29
3848,2556224,3860,1470729,0,3867,29
3949,2556992,3958,3130633,1531242,3964,49
4047,2557260,4050,3274328,1674937,4053,52
4098,2557312,4100,3243211,1643820,4103,46
4198,2565800,4202,3846968,2247577,4205,63
4311,2580648,4322,4773296,3173905,4332,88
4400,2573368,4409,4826400,3227009,4418,90
4503,2574656,4511,3661039,2061648,4516,87
4601,2563712,4605,4526133,2926742,4609,58
4703,2559092,4710,2657809,1058418,4715,38
4802,2560196,4805,3149706,1550315,4807,41
4902,2562348,4905,2263933,664542,4908,32
5003,2558836,5005,2791582,1192191,5008,40
5103,2561388,5106,2602396,1003005,5108,40
5204,2563988,5208,2813092,1213701,5211,41
5305,2566260,5308,2549681,950290,5310,36
5406,2562884,5409,1842366,242975,5411,27
5506,2562492,5508,1665083,65692,5511,22
5607,2562548,5613,1580830,0,5620,24
5707,2562352,5714,1516748,0,5720,24
5808,2562404,5813,1813685,214294,5819,26
5908,2562208,5915,1437947,0,5923,23
6014,2562208,6026,1112291,0,6035,21
6111,2562208,6122,1369446,0,6134,28
6211,2560212,6219,1748035,148644,6229,32
6311,2560212,6320,1359597,0,6329,24
6413,2560460,6426,1242387,0,6436,28
6513,2560460,6523,1431762,0,6533,28
6614,2560460,6625,1296322,0,6635,25
6713,2560460,6723,1604409,5018,6730,21
6815,2560460,6826,1268342,0,6836,27
6915,2560656,6926,1364226,0,6935,25
7015,2560460,7025,1200724,0,7035,22
7116,2560708,7129,1255226,0,7139,27
7216,2560620,7227,1428973,0,7236,28
7317,2560672,7329,1305455,0,7340,30
7417,2561164,7427,1375982,0,7436,28
7518,2560968,7530,1265449,0,7542,26
7618,2560968,7628,1395505,0,7639,25
7718,2561216,7728,1569500,0,7736,27
7818,2565704,7825,1876520,277129,7831,31
7921,2565116,7931,1462351,0,7934,20
