Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
71,2666208,93,3833455,2236786,96,41
143,2665756,146,4173561,2576892,150,55
252,2666524,272,3391814,1795145,291,43
295,2667024,305,2441422,844753,313,41
421,2667260,428,1476691,0,439,17
495,2667724,501,1677454,80785,507,25
596,2668484,603,1609396,12727,610,25
697,2668784,706,1454799,0,718,24
797,2669380,806,1320198,0,816,23
899,2669380,909,1328965,0,919,27
1001,2670124,1013,1171342,0,1026,23
1100,2670160,1111,1234742,0,1122,24
1201,2670580,1212,1251942,0,1223,23
1302,2670916,1313,1250031,0,1325,27
1403,2671216,1413,1401246,0,1423,31
1504,2671464,1514,1356945,0,1524,29
1604,2669264,1610,1883682,287013,1618,30
1704,2669264,1712,1614384,17715,1721,26
1805,2669288,1813,1405562,0,1822,28
1906,2669524,1916,1398915,0,1926,28
2007,2669328,2018,1286343,0,2029,28
2108,2669328,2121,1247126,0,2129,27
2208,2669868,2218,1333628,0,2228,28
2309,2669804,2319,1321970,0,2329,26
2409,2669916,2417,1448243,0,2426,29
2509,2669916,2519,1431762,0,2528,28
2610,2670216,2619,1373193,0,2630,26
2710,2670216,2717,1689189,92520,2725,27
2810,2670484,2816,2050299,453630,2822,33
2912,2670584,2920,1691794,95125,2927,23
3011,2670464,3017,2014448,417779,3023,29
3112,2670464,3117,1655943,59274,3123,23
3213,2670804,3220,1739059,142390,3227,29
3313,2675056,3320,1659267,62598,3327,28
3413,2675304,3419,1605753,9084,3425,22
3514,2675552,3520,1601178,4509,3526,25
3614,2675552,3620,1775667,178998,3626,30
3714,2675356,3721,1599422,2753,3728,25
3815,2675356,3821,1624358,27689,3828,25
3915,2675836,3922,1758781,162112,3929,28
4017,2677136,4027,3183173,1586504,4033,56
4117,2681908,4127,3697277,2100608,4133,55
4216,2689060,4220,3467040,1870371,4223,72
4320,2692696,4323,5455778,3859109,4326,81
4422,2693216,4425,5673057,4076388,4428,83
4523,2689720,4527,5529862,3933193,4531,67
4624,2681876,4626,4248352,2651683,4629,44
