Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
36,2587748,39,4845145,3266180,42,62
87,2589824,90,4660072,3081107,93,76
187,2593084,189,5077526,3498561,192,65
287,2598812,289,3040686,1461721,292,36
387,2604840,390,2532958,953993,392,38
488,2611760,491,2450355,871390,496,33
588,2565396,591,2572247,993282,594,40
688,2565200,691,1668815,89850,694,24
789,2565200,791,1368440,0,794,27
889,2565200,892,1333768,0,896,26
990,2565004,992,1304608,0,995,24
1091,2565004,1094,1303720,0,1096,25
1192,2564808,1194,1234166,0,1197,26
1292,2564612,1295,1162370,0,1297,25
1393,2564444,1396,1202542,0,1399,28
1493,2564464,1496,1208246,0,1498,25
1594,2564404,1596,1192046,0,1599,25
1697,2564208,1709,1229306,0,1719,27
1797,2564456,1809,1351323,0,1820,30
1898,2564456,1913,1300985,0,1921,26
1998,2564456,2006,1398294,0,2015,30
2098,2564508,2107,1428544,0,2117,26
2201,2564560,2215,1198078,0,2227,28
2301,2564808,2311,1318833,0,2322,30
2401,2564832,2411,1351323,0,2419,29
2502,2565212,2514,1250366,0,2525,30
2604,2565324,2618,1212550,0,2632,27
2703,2565324,2713,1377930,0,2723,28
2803,2566560,2811,1384250,0,2818,26
2904,2566024,2910,1921237,342272,2918,27
3004,2565868,3010,1792175,213210,3017,25
3105,2564484,3113,1947273,368308,3121,31
3205,2564584,3211,1710492,131527,3218,25
3305,2564636,3313,1624358,45393,3320,26
3406,2564440,3413,1634332,55367,3420,28
3506,2568840,3512,1844909,265944,3518,26
3606,2568644,3613,1719719,140754,3619,26
3708,2568644,3715,1599422,20457,3722,27
3808,2569132,3816,1629345,50380,3824,29
3908,2569184,3916,1674228,95263,3923,25
4009,2568904,4018,1659267,80302,4027,29
4110,2568956,4117,1747524,168559,4125,27
4212,2569484,4222,3261664,1682699,4230,48
4312,2571364,4320,3436890,1857925,4329,55
4411,2579524,4414,4181906,2602941,4417,69
4513,2593208,4523,4975763,3396798,4534,89
4612,2584808,4616,6360804,4781839,4620,90
4713,2582676,4716,4477695,2898730,4719,70
4813,2581156,4816,4106798,2527833,4819,53
