Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
34,2575144,38,4863327,3054845,42,69
134,2533028,137,4742904,2934422,140,63
235,2533140,237,3285993,1477511,240,32
335,2533432,337,1560882,0,340,24
435,2532164,438,2195964,387482,440,31
535,2532180,538,1595157,0,540,23
636,2532436,638,1609396,0,641,25
736,2532240,739,1569500,0,741,25
837,2532540,839,1646208,0,842,27
938,2532664,944,1579474,0,951,25
1042,2532696,1063,1095662,0,1075,25
1141,2532816,1150,1420606,0,1159,23
1242,2532868,1255,1257676,0,1266,31
1292,2532868,1300,1678067,0,1309,26
1393,2532868,1405,1366272,0,1417,30
1494,2533116,1505,1242266,0,1517,25
1594,2532920,1602,1375982,0,1611,24
1695,2532972,1706,1265321,0,1718,25
1796,2533468,1808,1216346,0,1821,27
1897,2533272,1909,1263326,0,1920,29
1997,2533524,2009,1379992,0,2019,31
2098,2533440,2109,1371361,0,2120,27
2197,2533688,2207,1333331,0,2216,22
2297,2533688,2306,1497491,0,2314,30
2398,2533920,2407,1418694,0,2416,28
2500,2533920,2513,1256846,0,2524,26
2600,2533920,2611,1307366,0,2621,29
2702,2533920,2717,1203657,0,2730,29
2802,2534408,2813,1543456,0,2821,33
2901,2533108,2907,2078979,270497,2913,28
3001,2533172,3007,2120531,312049,3013,28
3101,2533036,3108,1770665,0,3113,25
3202,2532800,3208,1620093,0,3214,25
3302,2532800,3307,2038222,229740,3314,28
3403,2537000,3408,1899727,91245,3413,27
3503,2536804,3508,1957087,148605,3514,30
3607,2537044,3622,1112427,0,3636,21
3709,2537292,3725,1191383,0,3735,30
3807,2537096,3817,1327172,0,3828,25
3908,2537096,3920,1290677,0,3929,29
4007,2537148,4015,2953730,1145248,4022,46
4107,2538280,4114,2896370,1087888,4122,45
4209,2542008,4218,3273447,1464965,4225,51
4309,2552656,4319,3588931,1780449,4325,79
4410,2547668,4421,5240356,3431874,4427,73
4508,2548564,4512,5288092,3479610,4516,82
4609,2545320,4613,4835294,3026812,4617,65
4710,2543904,4712,4502830,2694348,4715,54
4810,2540200,4812,3148030,1339548,4815,50
4911,2541536,4915,3128696,1320214,4919,38
5012,2545724,5015,2884793,1076311,5018,42
5112,2543988,5115,2960727,1152245,5117,50
5212,2540780,5215,3166222,1357740,5217,32
5312,2541288,5314,1997170,188688,5317,30
5412,2540896,5417,2048830,240348,5424,27
5515,2539620,5524,1995201,186719,5527,31
5613,2539424,5616,1816643,8161,5618,23
5713,2539524,5716,1694023,0,5718,24
5814,2539328,5816,1705505,0,5818,26
5914,2538884,5916,1704871,0,5919,28
6015,2538988,6017,1416259,0,6020,19
6115,2539156,6118,1366389,0,6121,18
6216,2538960,6218,1539578,0,6221,24
6316,2538960,6319,1208246,0,6322,26
6420,2539192,6431,1205006,0,6442,26
6520,2538996,6530,1310312,0,6540,26
6622,2538800,6635,1229306,0,6646,27
6721,2538800,6731,1373193,0,6743,27
6822,2539276,6832,1347618,0,6843,26
6922,2539276,6931,1356459,0,6941,25
