datetime,cpu,mem
Wed Oct 26 02:18:25 GMT 2022,11,1330760
Wed Oct 26 02:18:26 GMT 2022,4,1328626
Wed Oct 26 02:18:28 GMT 2022,4,1333830
Wed Oct 26 02:18:29 GMT 2022,4,1334272
Wed Oct 26 02:18:30 GMT 2022,4,1337378
Wed Oct 26 02:18:31 GMT 2022,4,1341637
Wed Oct 26 02:18:33 GMT 2022,41,1340683
Wed Oct 26 02:18:34 GMT 2022,41,1340746
Wed Oct 26 02:18:36 GMT 2022,41,1340967
Wed Oct 26 02:18:37 GMT 2022,41,1360719
Wed Oct 26 02:18:38 GMT 2022,31,1359619
Wed Oct 26 02:18:40 GMT 2022,31,1359891
Wed Oct 26 02:18:41 GMT 2022,31,1359965
Wed Oct 26 02:18:43 GMT 2022,31,1361605
Wed Oct 26 02:18:44 GMT 2022,29,1360257
Wed Oct 26 02:18:45 GMT 2022,29,1360185
Wed Oct 26 02:18:47 GMT 2022,29,1360577
Wed Oct 26 02:18:48 GMT 2022,29,1361942
Wed Oct 26 02:18:50 GMT 2022,0,1360381
Wed Oct 26 02:18:51 GMT 2022,0,1360355
Wed Oct 26 02:18:53 GMT 2022,0,1360367
Wed Oct 26 02:18:54 GMT 2022,0,1362080
Wed Oct 26 02:18:56 GMT 2022,31,1360643
Wed Oct 26 02:18:58 GMT 2022,31,1360635
Wed Oct 26 02:18:59 GMT 2022,31,1360875
Wed Oct 26 02:19:01 GMT 2022,31,1362294
Wed Oct 26 02:19:02 GMT 2022,32,1360729
Wed Oct 26 02:19:04 GMT 2022,32,1360741
Wed Oct 26 02:19:06 GMT 2022,32,1362414
Wed Oct 26 02:19:07 GMT 2022,32,1360745
Wed Oct 26 02:19:09 GMT 2022,32,1360825
Wed Oct 26 02:19:10 GMT 2022,32,1360933
Wed Oct 26 02:19:12 GMT 2022,32,1362558
Wed Oct 26 02:19:14 GMT 2022,31,1361041
Wed Oct 26 02:19:16 GMT 2022,31,1361273
Wed Oct 26 02:19:17 GMT 2022,31,1362646
Wed Oct 26 02:19:19 GMT 2022,32,1361297
Wed Oct 26 02:19:20 GMT 2022,32,1356503
Wed Oct 26 02:19:22 GMT 2022,32,1358423
Wed Oct 26 02:19:23 GMT 2022,32,1363529
Wed Oct 26 02:19:25 GMT 2022,36,1354730
Wed Oct 26 02:19:27 GMT 2022,36,1354929
