datetime,cpu,mem
Wed Oct 26 03:15:45 GMT 2022,47,1364476
Wed Oct 26 03:15:47 GMT 2022,10,1362987
Wed Oct 26 03:15:48 GMT 2022,10,1367636
Wed Oct 26 03:15:49 GMT 2022,10,1367722
Wed Oct 26 03:15:50 GMT 2022,10,1370888
Wed Oct 26 03:15:52 GMT 2022,40,1373191
Wed Oct 26 03:15:53 GMT 2022,40,1373899
Wed Oct 26 03:15:55 GMT 2022,40,1374801
Wed Oct 26 03:15:56 GMT 2022,40,1393634
Wed Oct 26 03:15:58 GMT 2022,35,1392902
Wed Oct 26 03:15:59 GMT 2022,35,1393201
Wed Oct 26 03:16:00 GMT 2022,35,1393561
Wed Oct 26 03:16:02 GMT 2022,35,1394969
Wed Oct 26 03:16:03 GMT 2022,29,1393478
Wed Oct 26 03:16:05 GMT 2022,29,1393594
Wed Oct 26 03:16:06 GMT 2022,29,1393606
Wed Oct 26 03:16:08 GMT 2022,29,1395335
Wed Oct 26 03:16:09 GMT 2022,27,1393598
Wed Oct 26 03:16:11 GMT 2022,27,1394110
Wed Oct 26 03:16:13 GMT 2022,27,1395110
Wed Oct 26 03:16:14 GMT 2022,119,1393737
Wed Oct 26 03:16:16 GMT 2022,119,1393793
Wed Oct 26 03:16:17 GMT 2022,119,1395366
Wed Oct 26 03:16:19 GMT 2022,0,1393805
Wed Oct 26 03:16:21 GMT 2022,0,1393889
Wed Oct 26 03:16:22 GMT 2022,0,1394205
Wed Oct 26 03:16:24 GMT 2022,0,1422598
Wed Oct 26 03:16:26 GMT 2022,34,1394605
Wed Oct 26 03:16:28 GMT 2022,34,1394687
Wed Oct 26 03:16:30 GMT 2022,34,1396623
Wed Oct 26 03:16:32 GMT 2022,32,1395242
Wed Oct 26 03:16:33 GMT 2022,32,1395342
Wed Oct 26 03:16:35 GMT 2022,32,1396663
Wed Oct 26 03:16:37 GMT 2022,31,1395250
Wed Oct 26 03:16:39 GMT 2022,31,1395390
Wed Oct 26 03:16:40 GMT 2022,31,1390567
Wed Oct 26 03:16:42 GMT 2022,36,1394387
Wed Oct 26 03:16:44 GMT 2022,36,1389840
Wed Oct 26 03:16:46 GMT 2022,36,1386369
Wed Oct 26 03:16:48 GMT 2022,37,1385479
Wed Oct 26 03:16:49 GMT 2022,37,1385776
Wed Oct 26 03:16:51 GMT 2022,37,1388773
