datetime,cpu,mem
Wed Oct 26 01:47:45 GMT 2022,3.9,1299090
Wed Oct 26 01:47:46 GMT 2022,12,1297140
Wed Oct 26 01:47:47 GMT 2022,12,1298937
Wed Oct 26 01:47:48 GMT 2022,12,1299267
Wed Oct 26 01:47:50 GMT 2022,12,1299856
Wed Oct 26 01:47:51 GMT 2022,12,1311211
Wed Oct 26 01:47:53 GMT 2022,43,1302307
Wed Oct 26 01:47:54 GMT 2022,43,1302600
Wed Oct 26 01:47:55 GMT 2022,43,1301206
Wed Oct 26 01:47:57 GMT 2022,43,1321039
Wed Oct 26 01:47:58 GMT 2022,32,1320634
Wed Oct 26 01:47:59 GMT 2022,32,1321007
Wed Oct 26 01:48:01 GMT 2022,32,1321183
Wed Oct 26 01:48:02 GMT 2022,32,1322654
Wed Oct 26 01:48:03 GMT 2022,29,1321413
Wed Oct 26 01:48:05 GMT 2022,29,1321361
Wed Oct 26 01:48:06 GMT 2022,29,1321353
Wed Oct 26 01:48:07 GMT 2022,29,1322890
Wed Oct 26 01:48:09 GMT 2022,28,1321613
Wed Oct 26 01:48:10 GMT 2022,28,1321397
Wed Oct 26 01:48:11 GMT 2022,28,1321683
Wed Oct 26 01:48:13 GMT 2022,28,1322840
Wed Oct 26 01:48:15 GMT 2022,0,1321687
Wed Oct 26 01:48:16 GMT 2022,0,1321847
Wed Oct 26 01:48:17 GMT 2022,0,1322029
Wed Oct 26 01:48:19 GMT 2022,0,1323498
Wed Oct 26 01:48:20 GMT 2022,32,1322201
Wed Oct 26 01:48:22 GMT 2022,32,1322453
Wed Oct 26 01:48:24 GMT 2022,32,1322326
Wed Oct 26 01:48:25 GMT 2022,32,1324047
Wed Oct 26 01:48:27 GMT 2022,31,1322526
Wed Oct 26 01:48:28 GMT 2022,31,1322710
Wed Oct 26 01:48:30 GMT 2022,31,1324275
Wed Oct 26 01:48:32 GMT 2022,32,1322790
Wed Oct 26 01:48:33 GMT 2022,32,1323043
Wed Oct 26 01:48:35 GMT 2022,32,1323123
Wed Oct 26 01:48:36 GMT 2022,32,1324488
Wed Oct 26 01:48:38 GMT 2022,31,1323203
Wed Oct 26 01:48:40 GMT 2022,31,1324060
Wed Oct 26 01:48:41 GMT 2022,31,1324952
Wed Oct 26 01:48:43 GMT 2022,31,1321626
Wed Oct 26 01:48:45 GMT 2022,37,1330883
Wed Oct 26 01:48:46 GMT 2022,37,1331163
Wed Oct 26 01:48:48 GMT 2022,37,1322893
