datetime,cpu,mem
Wed Oct 26 02:55:14 GMT 2022,3.8,1307074
Wed Oct 26 02:55:15 GMT 2022,25,1305756
Wed Oct 26 02:55:16 GMT 2022,25,1342204
Wed Oct 26 02:55:17 GMT 2022,25,1342314
Wed Oct 26 02:55:19 GMT 2022,25,1342782
Wed Oct 26 02:55:20 GMT 2022,25,1351192
Wed Oct 26 02:55:21 GMT 2022,42,1346046
Wed Oct 26 02:55:23 GMT 2022,42,1346078
Wed Oct 26 02:55:24 GMT 2022,42,1344273
Wed Oct 26 02:55:25 GMT 2022,42,1361709
Wed Oct 26 02:55:27 GMT 2022,32,1361663
Wed Oct 26 02:55:28 GMT 2022,32,1361773
Wed Oct 26 02:55:29 GMT 2022,32,1361553
Wed Oct 26 02:55:31 GMT 2022,32,1363177
Wed Oct 26 02:55:32 GMT 2022,29,1361877
Wed Oct 26 02:55:33 GMT 2022,29,1362185
Wed Oct 26 02:55:34 GMT 2022,29,1362137
Wed Oct 26 02:55:36 GMT 2022,29,1363689
Wed Oct 26 02:55:37 GMT 2022,27,1362393
Wed Oct 26 02:55:39 GMT 2022,27,1362335
Wed Oct 26 02:55:40 GMT 2022,27,1362406
Wed Oct 26 02:55:42 GMT 2022,27,1363526
Wed Oct 26 02:55:43 GMT 2022,0,1362026
Wed Oct 26 02:55:45 GMT 2022,0,1362218
Wed Oct 26 02:55:46 GMT 2022,0,1362384
Wed Oct 26 02:55:48 GMT 2022,0,1363920
Wed Oct 26 02:55:49 GMT 2022,31,1362528
Wed Oct 26 02:55:51 GMT 2022,31,1362477
Wed Oct 26 02:55:52 GMT 2022,31,1362689
Wed Oct 26 02:55:54 GMT 2022,31,1364073
Wed Oct 26 02:55:55 GMT 2022,31,1362637
Wed Oct 26 02:55:57 GMT 2022,31,1362729
Wed Oct 26 02:55:59 GMT 2022,31,1362793
Wed Oct 26 02:56:00 GMT 2022,31,1364365
Wed Oct 26 02:56:01 GMT 2022,32,1363165
Wed Oct 26 02:56:03 GMT 2022,32,1363009
Wed Oct 26 02:56:05 GMT 2022,32,1363157
Wed Oct 26 02:56:06 GMT 2022,32,1364737
Wed Oct 26 02:56:08 GMT 2022,32,1363315
Wed Oct 26 02:56:10 GMT 2022,32,1364641
Wed Oct 26 02:56:11 GMT 2022,32,1360304
Wed Oct 26 02:56:13 GMT 2022,32,1361571
Wed Oct 26 02:56:15 GMT 2022,37,1360026
Wed Oct 26 02:56:16 GMT 2022,37,1358715
