datetime,cpu,mem
Wed Oct 26 01:44:15 GMT 2022,4.8,1331967
Wed Oct 26 01:44:17 GMT 2022,5.9,1330591
Wed Oct 26 01:44:18 GMT 2022,5.9,1335895
Wed Oct 26 01:44:19 GMT 2022,5.9,1336329
Wed Oct 26 01:44:21 GMT 2022,5.9,1341252
Wed Oct 26 01:44:22 GMT 2022,39,1354925
Wed Oct 26 01:44:24 GMT 2022,39,1337443
Wed Oct 26 01:44:25 GMT 2022,39,1337434
Wed Oct 26 01:44:26 GMT 2022,39,1338425
Wed Oct 26 01:44:28 GMT 2022,39,1316578
Wed Oct 26 01:44:29 GMT 2022,39,1316897
Wed Oct 26 01:44:31 GMT 2022,39,1316737
Wed Oct 26 01:44:32 GMT 2022,39,1318269
Wed Oct 26 01:44:34 GMT 2022,30,1316981
Wed Oct 26 01:44:35 GMT 2022,30,1317089
Wed Oct 26 01:44:36 GMT 2022,30,1317193
Wed Oct 26 01:44:38 GMT 2022,30,1318801
Wed Oct 26 01:44:39 GMT 2022,30,1317469
Wed Oct 26 01:44:41 GMT 2022,30,1317667
Wed Oct 26 01:44:42 GMT 2022,30,1317796
Wed Oct 26 01:44:44 GMT 2022,30,1319308
Wed Oct 26 01:44:45 GMT 2022,31,1317964
Wed Oct 26 01:44:47 GMT 2022,31,1317399
Wed Oct 26 01:44:48 GMT 2022,31,1317492
Wed Oct 26 01:44:50 GMT 2022,31,1318938
Wed Oct 26 01:44:51 GMT 2022,29,1317568
Wed Oct 26 01:44:53 GMT 2022,29,1317519
Wed Oct 26 01:44:54 GMT 2022,29,1317724
Wed Oct 26 01:44:56 GMT 2022,29,1319294
Wed Oct 26 01:44:57 GMT 2022,0,1317912
Wed Oct 26 01:44:59 GMT 2022,0,1318008
Wed Oct 26 01:45:00 GMT 2022,0,1318064
Wed Oct 26 01:45:02 GMT 2022,0,1319552
Wed Oct 26 01:45:04 GMT 2022,32,1318022
Wed Oct 26 01:45:05 GMT 2022,32,1318234
Wed Oct 26 01:45:07 GMT 2022,32,1318306
Wed Oct 26 01:45:08 GMT 2022,32,1319944
Wed Oct 26 01:45:10 GMT 2022,31,1318513
Wed Oct 26 01:45:11 GMT 2022,31,1312960
Wed Oct 26 01:45:13 GMT 2022,31,1315425
Wed Oct 26 01:45:15 GMT 2022,39,1315498
