Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
65,2594272,68,966079,0,0,21
167,2594820,177,1245399,0,72,20
266,2595544,274,1376658,0,187,18
368,2596632,379,1075514,0,282,24
468,2597388,477,1419678,0,391,23
568,2598100,578,1247596,0,489,21
669,2598408,680,1132874,0,589,22
769,2599236,780,1240426,0,691,22
869,2600556,878,1804761,318081,790,21
970,2604864,978,2443622,956942,887,39
1073,2605020,1097,2150205,663525,986,45
1172,2611096,1176,2726989,1240309,1106,46
1272,2619036,1276,3312781,1826101,1181,76
1373,2624236,1377,1981327,494647,1280,52
1472,2636792,1475,3017961,1531281,1381,30
1573,2635448,1577,4593518,3106838,1480,74
1674,2642836,1680,4390024,2903344,1584,66
1780,2636572,1801,2384802,898122,1686,46
1878,2624864,1890,2571191,1084511,1813,34
1979,2622940,1989,1775481,288801,1903,29
2080,2622940,2094,1721334,234654,1999,30
2181,2622940,2193,1713304,226624,2107,24
2278,2623244,2281,1494843,8163,2201,25
2379,2623120,2382,1362138,0,2284,20
2479,2623120,2482,1313440,0,2385,23
2585,2623172,2600,1221206,0,2485,25
2684,2623276,2695,1331297,0,2613,26
2784,2623328,2792,1808877,322197,2705,26
2883,2623328,2890,2229551,742871,2799,32
2984,2623576,2992,1361970,0,2896,33
3084,2623380,3091,1598583,111903,2999,19
3185,2623628,3194,1293933,0,3098,23
3286,2623628,3295,1379296,0,3203,21
3388,2623656,3399,1224446,0,3302,23
3489,2623656,3500,1342514,0,3408,27
3591,2623704,3604,1191711,0,3509,26
3688,2627228,3695,1838799,352119,3617,25
3790,2627724,3800,1228704,0,3701,30
3891,2627332,3902,1271054,0,3811,24
3991,2627580,3999,1356314,0,3912,25
4091,2628076,4101,1277517,0,4007,22
4193,2628128,4203,1240363,0,4110,22
4294,2626684,4308,1193730,0,4214,23
4394,2626924,4405,1298654,0,4321,20
4495,2627240,4506,1328569,0,4416,24
4595,2627736,4607,1279625,0,4520,27
4694,2625880,4703,1910131,423451,4619,26
4796,2625880,4803,1453393,0,4713,29
4896,2626128,4904,1775667,288987,4811,29
4996,2626376,5003,2695607,1208927,4912,25
5096,2627624,5099,2709947,1223267,5009,45
5196,2632404,5198,3615762,2129082,5101,44
5297,2640936,5300,4133391,2646711,5200,50
5397,2643488,5401,4944319,3457639,5303,67
5500,2648320,5503,5380552,3893872,5404,81
5599,2644544,5603,4567314,3080634,5507,71
5701,2633592,5709,4020393,2533713,5606,76
5801,2635336,5809,3283294,1796614,5716,59
5902,2639628,5909,3421081,1934401,5817,37
6002,2643452,6010,2872335,1385655,5915,52
6103,2639792,6111,2564489,1077809,6018,42
6204,2639896,6213,2194201,707521,6118,39
6303,2640080,6306,1828026,341346,6220,29
6403,2640132,6406,1561263,74583,6311,25
6504,2644948,6507,2033315,546635,6409,22
6604,2640492,6607,1592207,105527,6510,26
6704,2640492,6707,1505371,18691,6612,20
6805,2640296,6808,1717830,231150,6710,20
6906,2640544,6908,1615105,128425,6811,24
7006,2640596,7009,1565869,79189,6911,24
7107,2640596,7110,1545921,59241,7012,24
7208,2640844,7211,1466129,0,7112,24
7307,2638472,7310,1830289,343609,7214,20
7408,2638720,7411,1834315,347635,7312,27
7509,2638564,7511,1615739,129059,7414,25
7609,2638368,7612,1464773,0,7514,25
7711,2638660,7719,1350072,0,7615,23
7812,2638764,7820,1724098,237418,7726,24
7911,2638764,7918,1589448,102768,7826,28
8012,2638764,8018,1647241,160561,7925,27
8113,2639012,8119,1584292,97612,8024,23
8213,2639260,8221,1342259,0,8126,22
8317,2639072,8328,1392917,0,8228,18
8416,2639320,8424,1464773,0,8334,21
8516,2639320,8525,1379994,0,8433,21
8617,2639372,8630,1366163,0,8533,21
8719,2639372,8730,1435110,0,8641,28
8819,2639372,8830,1362037,0,8741,26
8921,2639868,8934,1226066,0,8840,25
9022,2639868,9036,1276788,0,8947,25
9121,2639920,9132,1290166,0,9048,27
9222,2639972,9233,1245026,0,9143,29
9324,2639940,9339,1182326,0,9244,19
9424,2640436,9437,1226066,0,9350,24
9524,2640240,9536,1246209,0,9449,25
9625,2640488,9637,1265321,0,9549,27
9725,2640344,9736,1221709,0,9649,25
9824,2641616,9832,2889200,1402520,9749,26
9925,2640456,9933,2186530,699850,9843,44
10025,2640508,10033,1691794,205114,9939,28
10127,2640528,10136,1339898,0,10039,24
10228,2640776,10240,1221169,0,10145,24
10329,2640796,10340,1230920,0,10252,21
10429,2640600,10439,1314624,0,10351,25
10531,2640848,10543,1224446,0,10449,24
10632,2640900,10646,1235786,0,10554,24
10732,2640756,10744,1252938,0,10655,25
10834,2641004,10849,1363993,0,10755,24
10933,2641004,10944,1370404,0,10862,29
11033,2641252,11042,1559526,72846,10956,25
11134,2641252,11143,1589448,102768,11050,25
11234,2641252,11245,1370404,0,11153,27
11337,2641324,11351,1205006,0,11255,25
11437,2641324,11452,1254352,0,11364,25
11537,2641264,11547,1623693,137013,11465,23
11638,2641564,11650,1449409,0,11556,21
11739,2641616,11750,1277517,0,11660,23
11840,2641916,11852,1385862,0,11761,23
11941,2641916,11953,1310349,0,11864,21
12043,2641720,12058,1323482,0,11964,25
12142,2642020,12154,1353030,0,12070,24
12244,2642020,12260,1330048,0,12166,23
12344,2641996,12358,1282332,0,12271,26
12445,2642244,12461,1257349,0,12371,22
12545,2639572,,,,12474,22
