Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
34,2472572,38,5677377,3915794,42,84
136,2478412,153,5751443,3989860,161,0
237,2483164,243,3241681,1480098,252,0
336,2490980,342,3354695,1593112,347,83
437,2512028,440,4759900,2998317,443,75
537,2518456,541,5714990,3953407,545,90
637,2455688,641,4138157,2376574,645,55
738,2449564,741,3664862,1903279,745,47
839,2439004,842,2881030,1119447,845,29
939,2438612,942,1740279,0,945,24
1043,2438700,1055,1182326,0,1069,28
1143,2438952,1155,1281146,0,1168,27
1243,2439416,1253,1326633,0,1264,25
1344,2439468,1354,1347618,0,1365,28
1445,2439964,1458,1312279,0,1468,29
1494,2440160,1502,1848773,87190,1510,30
1596,2440408,1604,1539578,0,1613,22
1696,2440904,1704,1639319,0,1712,27
1797,2438592,1803,2157850,396267,1808,35
1897,2438600,1903,1828026,66443,1907,25
1998,2438600,2005,1599422,0,2014,24
2097,2438600,2104,1718551,0,2111,25
2198,2438872,2205,1524617,0,2213,25
2299,2438688,2306,1654280,0,2313,28
2400,2438688,2407,1714124,0,2415,28
2501,2438688,2512,1298654,0,2523,27
2602,2438920,2613,1316884,0,2623,28
2703,2439168,2710,1904985,143402,2717,36
2801,2441924,2807,1734814,0,2813,18
2901,2439580,2903,1792175,30592,2906,28
3002,2439188,3008,1801608,40025,3014,22
3103,2439188,3109,1878216,116633,3115,28
3203,2439664,3209,1777835,16252,3214,24
3303,2443660,3310,1614384,0,3317,29
3404,2443908,3410,1639319,0,3417,25
3504,2443764,3511,1519630,0,3518,22
3604,2444012,3610,1706541,0,3616,27
3705,2444012,3711,1799345,37762,3717,24
3805,2444012,3811,1772430,10847,3817,27
3908,2444604,3916,2593757,832174,3919,39
4006,2445656,4009,3086731,1325148,4011,47
4107,2451828,4109,3593077,1831494,4113,54
4207,2462160,4210,4567241,2805658,4214,73
4308,2465240,4312,5252165,3490582,4315,80
4408,2459736,4412,5339490,3577907,4415,78
4510,2464380,4518,4954062,3192479,4522,80
4609,2456440,4612,4580860,2819277,4615,64
4709,2451788,4712,2926688,1165105,4714,37
4810,2452944,4814,3177592,1416009,4816,49
4911,2449780,4920,3571653,1810070,4927,58
5012,2454016,5019,3429927,1668344,5026,49
5113,2442576,5121,2570016,808433,5127,29
5212,2442512,5218,1783536,21953,5224,21
5313,2442512,5319,1785005,23422,5324,24
5415,2442760,5423,1500064,0,5431,22
5514,2442760,5521,1529604,0,5529,25
5615,2442760,5622,1514643,0,5629,26
5716,2443008,5724,1629345,0,5733,26
5817,2443008,5827,1314975,0,5837,28
5917,2443060,5928,1347618,0,5941,29
6017,2443060,6027,1448487,0,6036,27
6118,2443184,6127,1345303,0,6138,31
6219,2443132,6232,1302020,0,6242,25
6320,2443380,6332,1272965,0,6344,27
6421,2443432,6432,1286343,0,6445,29
6521,2443236,6531,1366092,0,6541,27
6622,2443732,6633,1319639,0,6642,24
6722,2443536,6734,1293990,0,6743,25
6823,2439864,6836,1311189,0,6846,27
6924,2440164,6938,1251986,0,6949,32
7024,2440660,7037,1311189,0,7049,29
7126,2441280,7139,1268186,0,7152,27
7226,2441388,7240,1273046,0,7252,29
7326,2441636,7339,1293990,0,7350,28
7426,2441636,7436,1490925,0,7445,24
7526,2439968,7537,1976159,214576,7546,32
7627,2440216,7638,1807376,45793,7646,32
7727,2440216,7736,1835196,73613,7740,23
7825,2443516,7828,1708103,0,7830,21
7925,2440184,7928,1564995,0,7930,23
8026,2440040,8028,1799816,38233,8031,24
8126,2440340,8129,1578450,0,8131,23
8226,2440224,8229,1501038,0,8231,21
8327,2440276,8329,1491064,0,8331,24
8427,2440080,8429,1360046,0,8432,20
8527,2440132,8530,1360046,0,8532,21
8628,2440184,8630,1350072,0,8633,22
8728,2440484,8731,1928407,166824,8733,29
8830,2442032,8832,1261092,0,8835,20
8930,2442228,8933,1259526,0,8936,27
9030,2442280,9033,1320808,0,9036,26
9135,2442388,9149,1198078,0,9161,27
9235,2442540,9245,1396055,0,9257,29
9336,2442540,9348,1265321,0,9359,25
9438,2440828,9449,1359277,0,9459,27
9539,2440880,9550,1401246,0,9561,30
9640,2441180,9651,1309121,0,9662,28
9739,2441180,9748,1520474,0,9757,32
9840,2441412,9848,1639319,0,9856,25
9940,2441264,9948,1699163,0,9957,31
10041,2441512,10051,1840897,79314,10058,26
10140,2439892,10143,1815854,54271,10145,27
10240,2439860,10242,1379296,0,10245,24
10340,2439860,10343,1198526,0,10345,24
10445,2439860,10461,1175761,0,10473,28
10544,2439860,10556,1261706,0,10568,30
10645,2439912,10657,1311926,0,10668,30
10746,2440212,10758,1282766,0,10770,29
10846,2440016,10855,1335960,0,10865,25
10947,2440264,10956,1317307,0,10968,28
11048,2440512,11060,1266566,0,11070,30
11148,2440440,11160,1250366,0,11171,25
11249,2440584,11260,1230926,0,11272,23
11349,2440636,11359,1305649,0,11369,28
11451,2440636,11462,1234742,0,11475,23
11551,2440688,11561,1336936,0,11570,26
11651,2440988,11659,1389927,0,11669,28
11751,2440988,11761,1375598,0,11771,28
11852,2440792,11862,1298654,0,11874,26
11954,2441076,11965,1259587,0,11978,28
12054,2441336,12066,1247126,0,12079,26
12155,2441140,12166,1264946,0,12179,26
12255,2441424,12267,1343678,0,12277,28
12355,2441476,12364,1378771,0,12374,28
12456,2441476,,,,,
