Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
63,2550996,72,2369014,1309261,81,27
164,2552300,174,1460642,400889,185,23
265,2552796,276,1125704,65951,287,20
365,2554080,376,1320736,260983,387,22
466,2554928,475,1003813,0,486,15
566,2555880,576,1132874,73121,587,25
667,2557132,678,1849911,790158,686,42
766,2560912,775,2878946,1819193,783,51
868,2561944,877,1901474,841721,887,25
972,2563768,984,1430986,371233,991,36
1070,2570360,1080,2900991,1841238,1086,72
1169,2576784,1173,2856318,1796565,1177,42
1271,2581944,1275,1400270,340517,1279,18
1372,2591020,1382,2545996,1486243,1391,51
1472,2598244,1481,4141943,3082190,1490,80
1573,2596384,1580,3802424,2742671,1587,54
1673,2596156,1681,4368220,3308467,1688,45
1775,2581284,1785,2445173,1385420,1796,26
1876,2581744,1886,1864716,804963,1896,23
1977,2581744,1990,1713304,653551,1998,23
2074,2581668,2077,1579042,519289,2080,20
2176,2581736,2179,1179086,119333,2183,20
2276,2581664,2279,1311189,251436,2282,30
2377,2581912,2380,1143446,83693,2383,19
2478,2581520,2488,1143400,83647,2505,23
2581,2581520,2593,1211808,152055,2604,25
2681,2581520,2693,1292077,232324,2704,24
2782,2582012,2794,1217541,157788,2804,26
2880,2582064,2887,2193700,1133947,2894,31
2981,2582064,2988,2028788,969035,2996,30
3083,2582064,3093,1297216,237463,3104,21
3183,2582132,3194,1372730,312977,3202,25
3283,2586100,3291,1519630,459877,3299,25
3384,2586152,3391,1569500,509747,3399,25
3485,2586648,3495,1349747,289994,3503,22
3586,2586452,3596,1242110,182357,3607,23
3684,2588416,3691,1698964,639211,3699,22
3786,2587240,3794,1720474,660721,3801,25
3886,2587240,3894,1871046,811293,3902,23
3987,2587488,3995,1670284,610531,4003,24
4086,2587300,4093,1770456,710703,4100,25
4188,2587464,4199,1826325,766572,4207,31
4288,2585824,4294,1612923,553170,4301,22
4388,2585628,4395,1719719,659966,4401,23
4489,2585432,4497,2439747,1379994,4505,39
4589,2585704,4598,2840978,1781225,4605,41
4689,2589124,4697,2623906,1564153,4702,39
4789,2596004,4792,3704654,2644901,4795,62
4889,2595212,4892,4337418,3277665,4895,60
4990,2595184,4993,3975061,2915308,4997,61
5090,2593632,5093,4681876,3622123,5096,71
5191,2591636,5193,4731479,3671726,5195,65
5291,2590280,5293,3933509,2873756,5296,67
5392,2603416,5394,4908149,3848396,5398,65
5492,2600388,5495,4322326,3262573,5497,62
5593,2597332,5596,2615798,1556045,5599,46
5694,2591700,5696,2428711,1368958,5699,28
5793,2591700,5796,1731877,672124,5799,21
5896,2591504,5902,1759912,700159,5910,27
5996,2591616,6003,1792175,732422,6010,23
6096,2591416,6103,2014448,954695,6111,30
6198,2591528,6208,1675530,615777,6217,25
6299,2591776,6308,1655943,596190,6316,24
6398,2591580,6401,1359597,299844,6405,22
6498,2591580,6502,1280308,220555,6505,22
6599,2591188,6611,1255120,195367,6624,20
6704,2591704,6721,1156791,97038,6737,28
6801,2590028,6808,1993396,933643,6816,34
6902,2590028,6913,1247357,187604,6922,20
7005,2589832,7020,1203386,143633,7031,25
7105,2589672,7117,1229008,169255,7129,23
7206,2589672,7219,1208246,148493,7232,23
7307,2589672,7320,1198526,138773,7333,24
7407,2589920,7418,1376013,316260,7426,24
7507,2590140,7516,1287366,227613,7525,22
7608,2590184,7619,1284083,224330,7630,20
7709,2590432,7721,1244298,184545,7732,25
7810,2590236,7824,1267232,207479,7837,28
7911,2590236,7923,1222826,163073,7935,23
8011,2590040,8023,1253854,194101,8035,23
8112,2590536,8126,1231407,171654,8139,26
8212,2590184,8223,1291659,231906,8233,22
8313,2590184,8325,1224041,164288,8336,24
8413,2590184,8427,1280610,220857,8440,25
8515,2590432,8527,1234742,174989,8539,24
8615,2590432,8627,1261498,201745,8637,25
8716,2594360,8724,1684624,624871,8731,21
8818,2590304,8829,1541222,481469,8837,25
8915,2590100,8918,1722444,662691,8921,20
9015,2590152,9018,1883918,824165,9021,25
9115,2590008,9118,1477347,417594,9121,22
9218,2590504,9225,1569500,509747,9233,26
9317,2592580,9324,2502015,1442262,9331,38
9419,2592736,9430,1835196,775443,9442,29
9520,2590776,9529,2028788,969035,9536,27
9618,2591264,9621,1483861,424108,9623,16
9718,2591068,9721,1524617,464864,9724,24
9819,2587004,9822,1595157,535404,9825,27
9919,2587552,9921,1630700,570947,9924,22
10020,2587604,10022,1471116,411363,10025,25
10121,2587384,10124,1470231,410478,10127,23
10221,2587632,10224,1398395,338642,10227,22
10323,2587436,10326,1271800,212047,10329,25
10423,2587436,10426,1213209,153456,10430,21
10524,2587708,10527,1390028,330275,10530,23
10628,2587760,10640,1209897,150144,10651,23
10727,2587812,10737,1367615,307862,10746,28
10828,2588060,10837,1267667,207914,10847,21
10928,2587864,10938,1311835,252082,10948,21
11029,2587864,11041,1183140,123387,11053,23
11131,2588096,11145,1205006,145253,11157,24
11230,2588096,11240,1317413,257660,11252,24
11332,2588396,11344,1227097,167344,11355,25
11434,2588396,11450,1157907,98154,11461,23
11533,2588644,11544,1277669,217916,11555,21
11634,2588500,11646,1196519,136766,11658,25
11736,2588748,11750,1291659,231906,11763,25
11835,2587964,11847,1302756,243003,11857,24
11936,2588212,11949,1235698,175945,11961,25
12035,2586284,12042,1983422,923669,12049,34
12136,2586384,12145,1409916,350163,12153,21
12237,2586260,12245,1529604,469851,12254,24
12337,2586260,12345,1820856,761103,12352,26
12438,2586508,,,,,
