Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
150,2605480,1,2112813,1109742,10,49
201,2615384,153,4083407,3080336,156,64
301,2623044,205,4772443,3769372,209,69
404,2613264,304,4432602,3429531,307,48
504,2621304,413,3479075,2476004,423,60
604,2634032,513,3048184,2045113,523,57
705,2639736,611,2598812,1595741,619,50
805,2644944,713,2590025,1586954,720,40
906,2650112,812,2430314,1427243,818,33
1006,2655072,913,2322762,1319691,919,39
1107,2660020,1013,2473334,1470263,1020,38
1207,2665208,1113,2631076,1628005,1119,36
1307,2670416,1214,2458994,1455923,1220,39
1408,2675668,1314,2695607,1692536,1320,41
1508,2680628,1414,2559375,1556304,1420,39
1609,2687572,1515,2609566,1606495,1520,39
1710,2692780,1615,2537865,1534794,1620,37
1810,2600660,1716,2487674,1484603,1720,36
1911,2600464,1816,2258231,1255160,1822,35
2012,2600268,1918,1629345,626274,1926,26
2112,2600516,2019,1634332,631261,2026,25
2213,2600320,2119,1705152,702081,2127,27
2313,2600320,2220,1375007,371936,2228,20
2413,2600816,2324,1619091,616020,2331,28
2514,2600760,2422,1320198,317127,2431,20
2615,2600880,2524,1370404,367333,2534,26
2715,2600880,2626,1331297,328226,2636,26
2815,2601700,2724,1366343,363272,2734,30
2916,2601592,2821,1777835,774764,2827,21
3016,2601392,2923,1612923,609852,2930,25
3116,2601392,3022,1698964,695893,3028,20
3217,2601700,3122,1655943,652872,3128,25
3318,2599544,3224,1921237,918166,3232,31
3418,2599592,3328,1943612,940541,3338,26
3517,2599784,3427,1749155,746084,3432,24
3617,2599784,3520,1891088,888017,3522,25
3719,2599784,3620,1568833,565762,3622,21
3819,2599784,3724,1186068,182997,3731,20
3919,2603600,3822,1313088,310017,3825,28
4021,2603900,3922,1459414,456343,3924,29
4121,2603940,4024,1485379,482308,4027,25
4222,2603940,4124,1341868,338797,4127,27
4323,2603664,4226,1318833,315762,4229,30
4423,2603592,4327,1219586,216515,4331,30
4524,2603832,4427,1312708,309637,4431,24
,,4527,1327288,324217,,
