Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
27,2526232,31,4937404,3483697,34,67
128,2532304,132,4985539,3531832,142,76
228,2549268,231,5248776,3795069,234,74
328,2558604,331,4296122,2842415,334,52
429,2562000,432,3428872,1975165,435,43
529,2567624,532,3258933,1805226,535,41
630,2573944,633,3234572,1780865,635,46
730,2579152,732,2629607,1175900,735,37
831,2584608,833,2532958,1079251,836,38
931,2591800,933,2471865,1018158,936,37
1031,2598248,1034,2385824,932117,1036,34
1132,2544060,1136,2167283,713576,1138,32
1232,2502560,1235,1661645,207938,1238,22
1333,2503304,1336,1280308,0,1339,20
1434,2503552,1437,1232546,0,1440,25
1534,2503976,1538,1198526,0,1540,24
1638,2504128,1650,1230926,0,1664,31
1737,2502416,1744,2048253,594546,1751,31
1838,2502220,1845,1310176,0,1853,21
1938,2502220,1945,1624358,170651,1952,27
2038,2502220,2045,1579474,125767,2053,29
2139,2502456,2148,1699163,245456,2157,25
2239,2502456,2247,1594435,140728,2254,29
2339,2502296,2346,1899727,446020,2351,24
2441,2502280,2450,1317413,0,2460,25
2542,2502536,2554,1280001,0,2562,25
2642,2502608,2652,1387256,0,2662,28
2741,2504364,2748,1973448,519741,2754,35
2843,2502848,2852,1598583,144876,2855,23
2941,2502848,2944,1980567,526860,2947,25
3042,2502924,3044,1685557,231850,3047,28
3142,2502728,3145,1600144,146437,3148,24
3243,2506696,3245,1655635,201928,3248,26
3343,2506748,3346,1937813,484106,3348,28
3443,2506552,3446,1673596,219889,3449,26
3544,2506532,3546,1528005,74298,3549,23
3645,2506760,3648,1624358,170651,3651,26
3745,2506760,3748,1499682,45975,3751,25
3848,2507060,3859,1689189,235482,3868,31
3947,2508172,3956,3260576,1806869,3962,56
4047,2511100,4052,3998628,2544921,4056,57
4148,2519220,4153,3968636,2514929,4159,76
4248,2525584,4253,5664717,4211010,4257,93
4349,2539284,,,,,
