Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
6,2376812,15,4531891,2720959,25,70
80,2383252,89,4858484,3047552,96,65
182,2386728,196,3617612,1806680,198,52
281,2393832,286,3136461,1325529,290,57
382,2407552,384,3320080,1509148,387,45
482,2415568,484,2776067,965135,487,37
582,2421240,584,2579417,768485,589,38
682,2424844,685,2672628,861696,688,39
782,2430416,785,2420500,609568,787,36
883,2435220,885,2436015,625083,887,35
983,2442164,988,2411066,600134,994,34
1084,2448364,1090,2487674,676742,1096,39
1185,2417408,1190,2365783,554851,1196,35
1286,2354688,1293,1708577,0,1300,25
1387,2354688,1396,1378771,0,1405,23
1488,2354492,1499,1292077,0,1510,29
1589,2354740,1600,1347501,0,1612,31
1690,2354792,1702,1232546,0,1713,25
1790,2354716,1801,1331297,0,1811,28
1891,2354888,1902,1316922,0,1912,30
1991,2354932,2004,1248746,0,2016,29
2092,2354932,2104,1316922,0,2115,27
2192,2355128,2203,1527040,0,2212,32
2292,2355128,2301,1669241,0,2309,28
2392,2355128,2401,1500774,0,2410,29
2494,2355344,2504,1319639,0,2516,26
2595,2355592,2605,1403872,0,2614,29
2694,2355884,2702,1906897,95965,2707,31
2794,2355916,2799,1727644,0,2805,21
2895,2355692,2901,1720474,0,2906,26
2996,2355812,3001,1727644,0,3007,24
3096,2355916,3101,1878216,67284,3107,27
3196,2355968,3203,1928407,117475,3218,28
3298,2358172,3306,2095582,284650,3313,27
3399,2358420,3406,1347629,0,3416,21
3498,2358520,3504,2107659,296727,3511,28
3598,2358812,3605,1785005,0,3612,25
3700,2358812,3707,1629345,0,3714,27
3801,2359092,3810,1679215,0,3819,32
3901,2358988,3911,1704150,0,3921,26
4002,2359040,4013,1674228,0,4023,29
4103,2359328,4112,2006651,195719,4117,35
4202,2360360,4205,3183173,1372241,4209,46
4302,2362680,4306,3050880,1239948,4309,46
4403,2374388,4407,3729983,1919051,4411,82
4505,2389468,4509,5783753,3972821,4512,87
4604,2390420,4607,5858305,4047373,4610,75
4705,2385768,4708,4785608,2974676,,
