Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
5,2706420,9,4790527,2978285,12,66
79,2709492,82,3997671,2185429,84,50
180,2712216,182,4022412,2210170,184,46
282,2710944,285,3134616,1322374,289,61
382,2708644,385,2950636,1138394,387,48
482,2710600,484,2338571,526329,487,37
582,2712332,584,2430314,618072,587,36
682,2711304,684,2451824,639582,687,37
783,2710016,785,2509185,696943,788,39
883,2712692,885,2351443,539201,888,36
984,2631672,986,2251061,438819,988,34
1084,2612596,1086,1526882,0,1089,20
1185,2612844,1188,1305455,0,1190,29
1288,2612844,1300,1167746,0,1312,24
1388,2612896,1398,1338292,0,1408,27
1488,2612896,1497,1370404,0,1508,27
1590,2612700,1601,1271054,0,1612,30
1691,2612504,1703,1289246,0,1715,28
1792,2612504,1804,1256846,0,1816,28
1892,2612752,1902,1338292,0,1915,27
1992,2613000,2004,1419899,0,2017,32
2092,2611276,2099,2048253,236011,2107,35
2193,2611276,2203,1364790,0,2214,27
2292,2611300,2300,1664254,0,2308,26
2394,2611300,2403,1480280,0,2412,27
2494,2611104,2505,1353030,0,2516,24
2595,2611104,2605,1338292,0,2615,25
2695,2612204,2702,1725009,0,2708,28
2796,2612096,2804,1871046,58804,2811,27
2896,2611908,2903,1798903,0,2912,30
2996,2611712,3003,1618064,0,3009,25
3096,2611452,3103,1669241,0,3111,27
3197,2611256,3204,1664254,0,3211,31
3298,2615276,3304,1877853,65611,3311,28
3398,2615204,3404,1863876,51634,3409,23
3502,2615452,3519,1188197,0,3533,23
3602,2615452,3615,1284386,0,3630,27
3703,2615452,3714,1307980,0,3723,26
3803,2616000,3813,1395505,0,3823,30
3903,2616760,3910,3265983,1453741,3920,49
4004,2617988,4011,2425407,613165,4019,32
4104,2617888,4112,1211398,0,4121,16
4205,2618256,4213,1928407,116165,4222,33
4305,2623480,4313,3899421,2087179,4321,65
4405,2636824,4408,4506442,2694200,4423,79
4505,2653924,4509,5759098,3946856,,
