Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
42,2500764,56,202705,0,69,15
95,2501204,107,1627611,825754,116,31
196,2501436,206,946452,144595,216,16
296,2502496,307,543583,0,318,15
397,2503080,409,702669,0,418,10
499,2503540,513,745689,0,520,12
601,2503444,614,612650,0,622,15
701,2503440,714,791903,0,722,14
801,2503440,812,1037439,235582,821,19
903,2503688,917,264563,0,931,10
1005,2503936,1023,233162,0,1040,13
1104,2504184,1120,367718,0,1134,14
1206,2504460,1222,236390,0,1236,11
1307,2504708,1322,351302,0,1337,11
1408,2505452,1423,256089,0,1437,10
1509,2505700,1527,244823,0,1543,14
1610,2505948,1625,334886,0,1639,13
1707,2504256,1717,946452,144595,1727,13
1812,2504504,1830,379012,0,1839,11
1911,2504556,1924,745689,0,1931,15
2015,2504556,2035,206903,0,2049,10
2115,2504876,2134,368285,0,2148,16
2214,2504876,2232,290055,0,2249,11
2315,2504684,2331,303364,0,2345,15
2416,2505000,2435,292844,0,2451,13
2515,2505000,2533,231486,0,2549,7
2617,2505344,2634,287266,0,2650,14
2716,2505344,2726,1183065,381208,2736,20
2818,2505584,2831,408695,0,2839,8
2919,2505792,2932,684351,0,2940,11
3021,2505792,3040,91293,0,3053,8
3122,2505792,3138,214752,0,3154,12
3223,2505792,3241,300782,0,3256,12
3324,2510000,3337,371623,0,3348,13
3423,2510000,3439,239853,0,3453,14
3526,2509804,3544,248451,0,3559,15
3626,2510052,3643,309578,0,3656,14
3727,2510000,3743,264954,0,3756,12
3828,2510000,3846,245431,0,3863,10
3927,2510300,3941,724179,0,3949,10
4028,2510212,4042,430205,0,4050,7
4128,2510264,4143,576800,0,4150,12
4230,2510264,4246,286311,0,4261,13
4333,2510512,4352,281680,0,4375,21
4429,2509056,4438,1383828,581971,4448,16
4532,2509024,4546,269339,0,4554,9
4632,2509004,4643,937058,135201,4650,19
4733,2509144,4747,383498,0,4759,17
4835,2509144,4851,337076,0,4866,10
4936,2509144,4954,191116,0,4973,17
5038,2509196,5060,205740,0,5080,13
5135,2509504,5144,932112,130255,5155,16
5235,2509556,5245,760029,0,5255,12
5339,2509556,5357,160883,0,5373,9
5440,2510016,5461,205185,0,5478,12
5540,2510140,5556,331890,0,5572,16
5642,2510188,5659,242491,0,5675,13
5744,2510188,5762,206406,0,5778,10
5844,2510188,5863,173722,0,5879,11
5945,2509992,5961,315156,0,5976,12
6047,2510240,6067,134460,0,6086,14
6147,2510240,6163,292844,0,6176,11
6249,2510044,6267,199040,0,6281,10
6348,2510292,6363,361152,0,6377,10
6449,2510540,6464,308620,0,6478,11
6551,2510716,6568,153888,0,6583,10
6651,2510684,6668,263425,0,6682,13
6753,2509508,6770,242131,0,6786,10
6855,2509808,6877,168480,0,6894,18
6954,2510024,6969,413683,0,6985,11
7056,2510272,7077,209174,0,7093,9
7155,2510520,7173,361152,0,7195,20
7253,2509056,7262,1204575,402718,7273,16
7356,2509268,7371,305337,0,7386,12
7457,2509268,7472,298771,0,7487,10
7557,2509268,7573,295488,0,7587,11
7658,2509092,7674,284477,0,7689,13
7761,2509092,7783,186300,0,7800,13
7860,2508896,7877,276110,0,7893,14
7960,2509144,7973,659648,0,7980,12
8064,2509392,8087,159232,0,8107,13
8163,2509640,8181,333992,0,8192,15
8263,2509640,8278,341452,0,8292,12
