Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
60,2581860,4,3021112,1166089,9,53
161,2584576,68,3651025,1796002,77,42
261,2596848,169,1606808,0,177,31
361,2618764,269,2743861,888838,278,43
463,2610940,369,3378268,1523245,377,50
562,2616332,477,3206153,1351130,481,49
662,2610860,567,2535101,680078,571,42
762,2611288,664,3898159,2043136,667,52
863,2611732,764,3294196,1439173,767,37
964,2611732,869,2059732,204709,875,30
1065,2612208,972,2215211,360188,980,35
1166,2612012,1073,2286912,431889,1081,33
1265,2612252,1175,2113361,258338,1183,29
1365,2612808,1268,2100489,245466,1273,32
1466,2612548,1367,1906897,51874,1370,25
1566,2612548,1468,1971428,116405,1471,27
1666,2613292,1568,1785005,0,1571,25
1767,2613096,1669,1680185,0,1672,25
1868,2613096,1769,2086149,231126,1772,31
1968,2613132,1870,2000108,145085,1873,28
2068,2613132,1970,2071809,216786,1973,33
2169,2613352,2071,2183593,328570,2074,32
2270,2613352,2171,2016711,161688,2174,29
2370,2613724,2272,2091850,236827,2275,32
2470,2613524,2373,2360789,505766,2375,31
2573,2613576,2473,1876748,21725,2476,30
2673,2613376,2581,2529139,674116,2588,32
2773,2613624,2681,2265401,410378,2688,33
2874,2613424,2781,2255587,400564,2790,32
2973,2613424,2884,2037928,182905,2893,30
3075,2611940,2977,2341629,486606,2987,38
3174,2612160,3084,2529226,674203,3093,34
3275,2612144,3177,2509979,654956,3179,35
3375,2612392,3277,2206572,351549,3280,34
3475,2612576,3378,2893138,1038115,3380,40
3575,2612576,3477,1880186,25163,3480,25
3676,2612576,3578,2075521,220498,3580,32
3777,2612380,3678,1928407,73384,3681,29
3877,2612620,3779,1957087,102064,3782,29
3978,2612868,3879,1978598,123575,3881,30
4078,2612868,3981,1935577,80554,3983,32
4179,2612920,4080,1930376,75353,4083,22
4279,2612920,4181,2185062,330039,4184,36
4380,2612844,4281,2269928,414905,4284,33
4479,2613144,4382,2120531,265508,4385,32
4580,2616588,4482,2047655,192632,4485,30
4680,2629948,4582,2156381,301358,4584,29
4782,2635372,4682,2525788,670765,4685,39
4883,2612740,4787,2585412,730389,4794,38
4983,2613032,4890,2193700,338677,4897,30
5084,2613112,4991,2049166,194143,4998,33
5184,2614104,5091,2265401,410378,5098,31
5285,2614104,5190,2093319,238296,5196,32
5386,2608376,5292,2050299,195276,5301,29
5486,2605268,5395,2301252,446229,5407,43
5585,2605268,5495,2618031,763008,5503,34
5688,2601348,5591,2170721,315698,5598,32
5787,2601596,5696,2314123,459100,5704,34
5887,2601596,5789,2066902,211879,5792,26
5988,2601400,5890,2165020,309997,5892,32
6088,2601624,5991,1977129,122106,5994,32
,,6091,2088118,233095,,
