Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
2,2681908,6,3035071,1598095,11,48
83,2695144,87,2816030,1379054,90,49
183,2711076,188,3631190,2194214,192,52
284,2712656,287,3518525,2081549,291,62
384,2705468,396,4734536,3297560,399,55
485,2710372,488,4343587,2906611,493,65
585,2712428,588,3972798,2535822,592,64
686,2697044,688,3881556,2444580,690,52
786,2702252,789,3333104,1896128,792,38
888,2707760,896,2780179,1343203,902,43
987,2710172,989,2970334,1533358,991,44
1089,2710864,1095,2860519,1423543,1101,45
1189,2712060,1196,2991844,1554868,1202,45
1289,2712196,1295,2973772,1536796,1301,39
1390,2708336,1399,2882030,1445054,1403,50
1491,2631204,1498,2421675,984699,1503,36
1591,2631008,1600,2516268,1079292,1604,35
1690,2630812,1694,2107659,670683,1700,28
1793,2631060,1799,2260201,823225,1803,36
1894,2631060,1902,2021618,584642,1905,31
1993,2631276,1996,2499077,1062101,1999,35
2093,2631080,2095,2226320,789344,2098,33
2193,2631328,2196,2348505,911529,2198,32
2294,2631100,2297,2117093,680117,2299,33
2394,2631116,2397,2304016,867040,2399,32
2494,2631392,2497,2420500,983524,2499,33
2595,2631392,2598,1772430,335454,2601,29
2695,2631392,2699,2070046,633070,2701,35
2796,2632056,2798,2655056,1218080,2801,40
2897,2632056,2906,3205979,1769003,2912,46
2998,2632056,3006,2521969,1084993,3013,34
3100,2630592,3108,2503984,1067008,3113,40
3199,2630592,3208,2322381,885405,3213,34
3300,2630936,3309,2448886,1011910,3314,36
3399,2630832,3402,2472072,1035096,3404,36
3499,2630376,3502,2455763,1018787,3504,35
3599,2630376,3602,2490438,1053462,3604,33
3700,2630624,3702,2199402,762426,3705,32
3800,2630428,3803,2284268,847292,3805,34
3901,2630232,3910,2319825,882849,3914,37
4001,2630232,4003,2635516,1198540,4006,32
4101,2630232,4104,2005809,568833,4106,30
4202,2630232,4204,1622831,185855,4207,23
4302,2630804,4305,1818553,381577,4308,26
4403,2630956,4406,1921237,484261,4408,30
4504,2631048,4506,2364314,927338,4509,35
4604,2638304,4606,2846179,1409203,4609,48
4705,2650204,4707,2930958,1493982,4709,44
4805,2630404,4808,2811623,1374647,4811,41
4906,2630208,4908,2183971,746995,4911,40
5006,2626324,5010,2729314,1292338,5013,43
5108,2624836,5116,3200103,1763127,5122,43
5209,2624444,5218,2468253,1031277,5224,30
5311,2624524,5320,2164639,727663,5324,27
5408,2624792,5411,2306366,869390,5413,35
5509,2623760,5512,2095289,658313,5515,32
5610,2623864,5613,2440541,1003565,5616,32
5710,2624080,5715,2072603,635627,,
