Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2622880,32,3974067,2805874,36,66
129,2650884,134,5336063,4167870,142,80
229,2675536,233,5348434,4180241,237,68
329,2688616,334,4918903,3750710,340,61
430,2692336,435,4178174,3009981,440,69
530,2691164,533,4256871,3088678,535,56
630,2677064,633,2951000,1782807,635,38
732,2681212,738,2618999,1450806,743,43
833,2685872,840,2817499,1649306,847,44
932,2690352,938,2704747,1536554,945,37
1034,2694832,1043,2726257,1558064,1049,43
1133,2696416,1136,3185937,2017744,1138,48
1233,2700200,1236,2427376,1259183,1238,35
1334,2704232,1336,2792757,1624564,1339,42
1434,2707112,1436,2611829,1443636,1440,37
1535,2710896,1537,2635309,1467116,1540,38
1635,2712260,1637,2740891,1572698,1640,40
1735,2712516,1738,2483268,1315075,1740,37
1835,2710148,1838,2769571,1601378,1840,41
1936,2672372,1938,2326995,1158802,1941,34
2037,2636392,2039,2041660,873467,2042,29
2086,2636268,2089,2112479,944286,2092,26
2189,2636200,2197,2170721,1002528,2210,34
2290,2636004,2298,2007278,839085,2307,32
2390,2636004,2399,2322762,1154569,2407,32
2490,2636004,2498,1892557,724364,2507,29
2590,2635808,2597,2107659,939466,2603,30
2690,2636028,2697,2093319,925126,2704,29
2791,2636028,2801,2458994,1290801,2805,38
2890,2636504,2893,2380123,1211930,2897,36
2991,2636504,2993,2078979,910786,2996,27
3091,2636368,3094,2028788,860595,3096,31
3191,2636616,3194,1844629,676436,3197,27
3292,2636616,3294,1969959,801766,3297,30
3392,2636616,3395,2289175,1120982,3398,34
3494,2635152,3496,2453793,1285600,3499,33
3594,2635152,3596,1833727,665534,3599,27
3694,2635204,3696,1966521,798328,3699,27
3795,2635204,3798,2542011,1373818,3801,35
3895,2635428,3898,2323860,1155667,3901,36
3996,2635796,3998,2292613,1124420,4001,33
4097,2635484,4106,1813685,645492,4114,27
4198,2635484,4205,2442010,1273817,4214,35
4299,2635484,4306,2057469,889276,4314,32
4399,2635732,4407,2282005,1113812,4415,31
4500,2635512,4509,2206572,1038379,4518,35
4599,2635512,4602,2165020,996827,4604,28
4699,2635316,4701,1524617,356424,4704,25
4799,2649432,4802,2265401,1097208,4804,35
4900,2654888,4903,2367752,1199559,4905,34
5001,2639740,5003,2552205,1384012,5005,40
5102,2636044,5104,2939390,1771197,5107,49
5202,2629788,5205,3045092,1876899,5208,51
5303,2629788,5306,2923995,1755802,5309,35
5403,2629592,5407,2160320,992127,5410,30
5504,2628808,5507,2083597,915404,5510,34
5604,2628808,5606,2207660,1039467,5609,30
5705,2628808,5708,2190763,1022570,5711,30
5805,2628808,5808,1904264,736071,5810,31
5905,2628612,5908,2219737,1051544,5910,31
6006,2628696,6009,2004634,836441,6012,26
6107,2634332,6112,3324726,2156533,,
