datetime,cpu,mem
Wed Oct 26 15:40:04 GMT 2022,36,1370708
Wed Oct 26 15:40:06 GMT 2022,3.9,1314961
Wed Oct 26 15:40:07 GMT 2022,3.9,1405002
Wed Oct 26 15:40:08 GMT 2022,3.9,1385926
Wed Oct 26 15:40:09 GMT 2022,3.9,1388140
Wed Oct 26 15:40:11 GMT 2022,47,1377588
