Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
26,2612696,29,4756634,3146702,32,66
126,2619768,129,4598185,2988253,131,72
227,2627108,229,4866743,3256811,231,59
328,2566836,334,3433572,1823640,340,38
428,2565512,434,1858969,249037,440,22
531,2565596,538,1942747,332815,542,30
630,2565596,639,1484358,0,647,30
731,2565884,741,1467942,0,750,26
831,2565884,838,1316915,0,846,23
931,2566160,936,1663114,53182,941,24
981,2566160,987,1820856,210924,991,27
1082,2566212,1088,1785005,175073,1092,25
1182,2566212,1188,1835196,225264,1192,27
1282,2566512,1288,1785005,175073,1294,26
1383,2566728,1389,1708123,98191,1396,26
1485,2566852,1495,1259016,0,1506,26
1586,2566976,1599,1290866,0,1611,30
1686,2566976,1697,1274876,0,1707,22
1787,2567276,1798,1324302,0,1807,27
1889,2567276,1901,1295726,0,1911,29
1988,2567276,2002,1241653,0,2011,30
2089,2565812,2098,1516518,0,2107,31
2189,2565812,2196,1649293,39361,2203,28
2289,2566060,2299,1596810,0,2309,29
2391,2566060,2402,1365285,0,2414,29
2491,2566048,2500,1347618,0,2511,26
2590,2566660,2596,1966079,356147,2601,32
2691,2566628,2699,1850909,240977,2702,27
2792,2566628,2802,1336957,0,2811,25
2894,2566432,2904,1328161,0,2915,27
2993,2566432,3003,1205388,0,3013,23
3094,2566636,3105,1259587,0,3119,23
3193,2570636,3199,1803890,193958,3206,30
3294,2570688,3302,1431827,0,3310,26
3395,2570688,3403,1367615,0,3412,30
3496,2570800,3507,1276788,0,3519,22
3596,2571048,3605,1303468,0,3615,26
3697,2571100,3706,1338022,0,3715,26
3798,2571844,3808,2853349,1243417,3813,51
3896,2572060,3898,3424019,1814087,3901,64
3998,2576532,4006,4249701,2639769,4012,54
4101,2580172,4108,3583730,1973798,4114,63
4199,2582640,4203,4266659,2656727,4206,62
4299,2581156,4302,3933077,2323145,4305,62
4400,2579060,4407,3904063,2294131,4413,59
4501,2580688,4504,3531373,1921441,4507,54
4602,2578392,4605,3464407,1854475,4607,39
4702,2571912,4705,2443979,834047,4707,36
4802,2573296,4804,2483268,873336,4807,31
4903,2574196,4906,2035958,426026,4908,31
5003,2574052,5005,1525413,0,5008,19
5104,2574620,5106,2114829,504897,5109,30
5204,2574476,5206,1460461,0,5209,23
5304,2574552,5306,1599422,0,5309,25
5404,2574788,5407,1529604,0,5409,24
5505,2574884,5507,1375007,0,5510,24
5605,2574832,5607,1509656,0,5610,22
5707,2574936,5713,1665609,55677,5721,28
5807,2574936,5813,1854904,244972,5819,27
5907,2579708,5912,1719719,109787,5917,26
6007,2575248,6013,1404990,0,6019,20
6107,2575548,6109,1698964,89032,6112,26
6208,2575352,6215,1580830,0,6221,25
6309,2575404,6315,1699163,89231,6322,29
6409,2575580,6416,1629345,19413,6424,26
6509,2575588,6516,1719111,109179,6523,30
6610,2575392,6617,1619371,9439,6623,26
6711,2575940,6717,1739059,129127,6724,30
6811,2575992,6817,1685608,75676,6824,27
6911,2576248,6920,1822692,212760,6932,32
7012,2580328,7020,2996751,1386819,7023,48
7112,2582552,7115,2398402,788470,7118,35
7212,2579868,7216,3684906,2074974,7218,56
7313,2581828,7316,2345628,735696,7318,37
7413,2578216,7416,2183490,573558,7418,24
7513,2577964,7516,1610752,820,7519,24
7613,2577768,7616,1424877,0,7619,22
7714,2577768,7717,1208246,0,7720,24
7815,2578016,7817,1234166,0,7820,26
7915,2577820,7918,1294118,0,7921,31
8020,2577820,8035,1382331,0,8050,29
8120,2577624,8132,1282766,0,8143,28
8219,2577624,8231,1345287,0,8240,29
8319,2577624,8325,1739059,129127,8333,29
8420,2577856,8428,1379296,0,8438,25
8522,2577928,8533,1258466,0,8546,29
