Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
62,2448952,64,2425113,1325023,66,33
164,2450372,172,1549741,449651,179,22
264,2451380,275,963671,0,284,20
365,2452660,378,1204575,104485,386,20
465,2453236,476,1240426,140336,485,21
566,2454400,575,989472,0,584,16
669,2455080,679,1182281,82191,689,27
767,2458592,775,2188035,1087945,784,46
867,2462532,870,2739252,1639162,873,53
969,2462984,977,2462302,1362212,986,24
1071,2463232,1085,1684624,584534,1097,23
1171,2463036,1182,1663114,563024,1190,24
1269,2463280,1272,1727644,627554,1275,22
1370,2463376,1373,1491698,391608,1377,20
1469,2461324,1471,1792175,692085,1474,29
1570,2461324,1573,1250578,150488,1576,17
1671,2461820,1685,1113080,12990,1702,24
1775,2461624,1789,1255226,155136,1801,29
1875,2461848,1888,1240646,140556,1897,22
1976,2461936,1988,1235786,135696,1999,29
2078,2462184,2096,1180909,80819,2111,26
2177,2462184,2189,1274876,174786,2199,27
2279,2461988,2296,1190267,90177,2310,28
2379,2461988,2391,1286343,186253,2403,26
2479,2462236,2490,1300985,200895,2500,25
2582,2462484,2597,1264707,164617,2608,27
2679,2462336,2688,1474509,374419,2697,26
2781,2462336,2794,1204163,104073,2805,24
2879,2462388,2886,2516355,1416265,2893,41
2980,2462404,2986,1985768,885678,2993,26
3081,2462652,3089,1476691,376601,3098,22
3182,2462704,3191,1534591,434501,3200,23
3283,2462508,3293,1277517,177427,3302,21
3384,2462968,3396,1268797,168707,3409,20
3484,2462968,3494,1389146,289056,3503,25
3583,2466884,3590,1667007,566917,3596,22
3685,2467132,3693,1454833,354743,3702,23
3787,2467380,3797,1261101,161011,3807,20
3888,2467380,3899,1292312,192222,3910,26
3988,2467496,3999,1385862,285772,4009,23
4089,2467744,4101,1379296,279206,4112,26
4188,2465640,4195,2062343,962253,4204,29
4290,2465640,4301,1264422,164332,4311,23
4390,2465868,4399,1555459,455369,4407,27
4489,2453800,4496,2537865,1437775,4505,40
4590,2454984,4599,2681267,1581177,4607,41
4689,2461820,4695,3289256,2189166,4703,53
4792,2469736,4803,3809735,2709645,4805,70
4892,2469032,4902,4917314,3817224,4912,68
4991,2471052,4994,3995103,2895013,4996,58
5091,2467060,5094,4226869,3126779,5097,77
5192,2466440,5194,4535410,3435320,5197,52
5292,2469292,5296,4324463,3224373,5299,62
5392,2474348,5395,3219204,2119114,5398,60
5492,2466748,5495,3824799,2724709,5497,40
5593,2462552,5598,2329932,1229842,5604,36
5694,2462800,5700,1743867,643777,5707,18
5794,2462800,5800,1598583,498493,5806,23
5895,2462980,5902,1942747,842657,5910,30
5996,2463048,6004,1634332,534242,6010,25
6096,2463048,6104,1677454,577364,6111,24
6196,2467236,6202,2165020,1064930,6208,33
6297,2463776,6305,1692588,592498,6313,22
6399,2463776,6409,1964257,864167,6417,28
6498,2462848,6506,1856706,756616,6514,25
6599,2463156,6607,1577072,476982,6615,24
6700,2461100,6709,2136340,1036250,6718,32
6800,2461152,6808,1792175,692085,6816,22
6900,2461204,6906,1620093,520003,6913,23
7000,2461200,7007,1734814,634724,7014,25
7100,2461252,7107,1440841,340751,7114,18
7201,2461500,7208,1828026,727936,7214,25
7301,2461356,7308,1483861,383771,7315,20
7402,2461356,7410,1670284,570194,7418,23
7502,2461604,7507,1534052,433962,7514,22
7608,2461604,7624,1092178,0,7633,19
7705,2461604,7715,1336614,236524,7724,22
7806,2461852,7817,1347618,247528,7828,28
7908,2462100,7923,1147864,47774,7936,22
8008,2461788,8021,1280001,179911,8031,24
8108,2462088,8120,1238031,137941,8131,27
8209,2462088,8222,1255765,155675,8235,21
8310,2462088,8323,1290166,190076,8336,26
8410,2462336,8422,1286734,186644,8432,24
8510,2462336,8520,1366163,266073,8530,24
8611,2462636,8621,1359597,259507,8632,25
8712,2462440,8726,1206626,106536,8740,23
8813,2462440,8826,1242694,142604,8839,22
8913,2462688,8925,1240363,140273,8937,24
9013,2463000,9025,1401246,301156,9037,29
9114,2463052,9125,1398294,298204,9136,29
9216,2463296,9230,1474421,374331,9246,36
9315,2462440,9324,2638246,1538156,9329,38
