Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
31,2589300,34,4905444,3559583,38,62
131,2600140,135,4641412,3295551,138,72
231,2605100,234,4560866,3215005,237,54
332,2558792,334,2593757,1247896,337,37
432,2559296,435,1950712,604851,438,26
533,2559544,536,1415129,69268,538,25
633,2559844,636,1230926,0,639,25
734,2560416,737,1222826,0,740,26
835,2560508,838,1177992,0,841,26
940,2560756,955,1208121,0,969,32
1039,2561252,1052,1261706,0,1064,31
1140,2561552,1152,1330300,0,1161,29
1240,2561800,1250,1423395,77534,1259,28
1339,2560428,1346,2365783,1019922,1352,37
1440,2560428,1448,1569500,223639,1458,26
1540,2560428,1547,1599422,253561,1555,24
1642,2560552,1650,1356314,10453,1660,24
1743,2560396,1754,1221364,0,1765,26
1843,2560396,1852,1415028,69167,1862,26
,,,,,,
