Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
74,2618656,77,3923108,2288644,3,63
175,2604468,180,4593365,2958901,79,60
275,2580804,278,2777449,1142985,184,70
375,2581288,378,1842366,207902,281,35
476,2581824,478,1510378,0,381,25
576,2582320,579,1411731,0,481,24
677,2582568,685,1415394,0,584,25
780,2582568,791,1305455,0,698,27
880,2582816,891,1448496,0,801,29
982,2583436,994,1269806,0,900,29
1082,2583552,1095,1334123,0,1008,29
1183,2583800,1192,1445548,0,1106,31
1283,2584296,1293,1324302,0,1203,30
1385,2584596,1398,1235786,0,1303,29
1485,2585092,1496,1288255,0,1409,25
1586,2585392,1597,1356945,0,1508,28
1685,2585672,1695,1401083,0,1608,28
1786,2586220,1797,1331297,0,1705,27
1887,2586684,1899,1290166,0,1808,27
1986,2587056,1993,1649293,14829,1913,28
2087,2585132,2095,1826557,192093,2001,22
2187,2585608,,,,2102,28
