Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
34,2565944,37,4647113,3144024,40,65
135,2570532,137,4972118,3469029,140,70
236,2532008,245,3523982,2020893,252,42
336,2532308,343,1924136,421047,350,20
437,2533052,444,1462351,0,451,24
538,2533720,548,1514643,11554,557,23
638,2533772,646,1624358,121269,654,24
739,2534472,748,1392429,0,759,26
792,2532760,799,2491639,988550,806,44
890,2532800,899,1821498,318409,909,23
993,2532628,1006,1255222,0,1018,25
1094,2532720,1105,1258608,0,1116,30
1198,2532968,1209,1307366,0,1218,26
1296,2532612,1309,1254017,0,1321,26
1395,2532876,1408,1303544,0,1421,28
1496,2533124,1507,1363940,0,1520,29
1597,2533228,1609,1255765,0,1620,28
1698,2533724,1711,1290166,0,1724,27
1797,2533724,,,,,
