Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
25,2552428,28,4359515,3004844,31,60
126,2563256,130,5069855,3715184,132,76
226,2572760,229,5105532,3750861,231,49
327,2528268,334,2220912,866241,341,32
428,2528592,435,1655943,301272,442,24
529,2529320,536,1720474,365803,544,25
629,2529632,637,1704150,349479,644,29
730,2529880,739,1444925,90254,750,27
831,2529932,841,1389927,35256,850,26
933,2530180,946,1261706,0,959,30
1034,2530512,1047,1211486,0,1061,24
1136,2531112,1149,1292486,0,1163,31
1233,2530184,1241,1953500,598829,1249,34
1334,2529884,,,,,
