Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
141,2668380,143,4707445,3140828,146,55
192,2667428,195,5229273,3662656,198,67
292,2676284,295,3954258,2387641,297,53
393,2675884,396,1969578,402961,398,29
494,2676620,503,1949917,383300,511,32
595,2677096,602,3027347,1460730,610,38
696,2679212,705,3025084,1458467,712,40
795,2681900,797,2775893,1209276,800,36
896,2678856,905,2028788,462171,912,30
996,2678908,1002,1898552,331935,1008,23
1096,2678516,1102,1756325,189708,1109,25
1197,2678596,1203,1878216,311599,1210,26
1301,2679080,1321,1141875,0,1334,26
1400,2680072,1410,1458093,0,1420,27
1500,2680560,1509,1619371,52754,1519,26
1600,2689400,1608,2588056,1021439,1617,38
1702,2690584,1712,1604850,38233,1722,18
1802,2691308,1812,1906091,339474,1821,30
1903,2692796,1914,1589448,22831,,
