Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
60,2587664,64,4851902,3278043,1,64
161,2599276,164,5143526,3569667,67,78
261,2605272,264,4249908,2676049,167,70
361,2559700,364,2716356,1142497,266,50
462,2559456,464,1345404,0,367,29
564,2560200,567,1557915,0,467,22
663,2560200,666,1557609,0,570,32
764,2560200,767,1351588,0,668,30
865,2560448,868,1344220,0,769,26
965,2560448,968,1330528,0,871,29
1067,2560748,1069,1330528,0,971,25
