Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2501216,37,4121520,2510078,45,61
127,2506788,131,4311336,2699894,134,65
230,2506772,240,3584512,1973070,246,36
328,2507100,331,2391393,779951,334,27
429,2507700,431,1414903,0,434,25
529,2507480,532,1320808,0,536,27
629,2508132,632,1388848,0,636,27
730,2508628,732,1251986,0,735,29
830,2508784,836,1885037,273595,843,31
933,2508836,942,1669962,58520,949,25
1033,2509352,1042,1431827,0,1051,27
1134,2509952,1145,1353670,0,,
