Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
28,2604404,32,4829010,3032693,36,72
133,2574464,135,4997273,3200956,138,66
229,2564260,232,3584765,1788448,234,32
329,2564364,332,1905428,109111,334,28
429,2564168,432,1540934,0,438,23
530,2565184,532,1530326,0,535,24
630,2564988,633,1715479,0,635,26
730,2564828,733,1674949,0,735,25
831,2564876,833,1565869,0,836,24
932,2564876,935,1174589,0,938,16
1033,2564736,1036,1298581,0,1039,28
1134,2564776,1137,1165718,0,1139,25
1234,2564624,1237,1188806,0,1243,26
1335,2564872,1338,1206626,0,1340,22
1436,2564676,1438,1301929,0,1441,29
1538,2573556,1540,1159767,0,1542,36
1641,2574308,1647,1221179,0,,
