Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
61,2631988,63,1623031,190025,65,20
161,2632788,164,1524499,91493,166,22
263,2633456,266,1020416,0,270,16
364,2634488,372,943007,0,378,17
464,2635512,473,1376658,0,482,24
566,2635580,576,1312127,0,584,18
668,2636944,678,1587312,154306,685,38
766,2639424,770,2351484,918478,774,49
867,2640756,876,2156681,723675,886,29
968,2640940,978,1883918,450912,986,26
1067,2641328,1073,1698964,265958,1080,20
1172,2641576,1186,1257818,0,1196,21
1271,2641764,1281,1366163,0,1291,24
1372,2642260,1383,1261633,0,1392,21
1472,2642764,1485,1300062,0,1499,28
1572,2641248,1579,1918591,485585,1587,30
1673,2641300,1682,1474747,41741,1692,24
1774,2641104,1784,1441677,8671,1801,29
1875,2641104,1886,795506,0,1896,15
1975,2641932,,,,,
