Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
63,2609056,66,1895581,477067,69,25
164,2609548,166,1224617,0,169,24
266,2610628,273,1011218,0,279,13
366,2611684,379,904871,0,387,17
466,2612336,476,1211745,0,485,20
567,2612988,579,913794,0,586,15
667,2614808,677,1642481,223967,685,39
767,2619624,778,2586371,1167857,786,55
869,2619900,879,1380056,0,888,32
969,2619900,978,1655943,237429,987,20
1070,2619900,1079,1763495,344981,1088,25
1170,2620644,1180,1477892,59378,1189,26
1271,2620892,1283,1579474,160960,1291,25
1372,2621140,1382,1376013,0,1393,27
1473,2621636,1484,1408845,0,1494,24
1572,2619576,1578,2021618,603104,1585,26
1673,2619824,1682,1454833,36319,1691,23
1773,2619824,1782,1534052,115538,1789,21
1874,2619624,,,,,
