Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
27,2710024,34,4039418,2411040,41,45
163,2711096,208,2056087,427709,249,33
253,2711916,261,2753762,1125384,265,56
295,2711024,298,2605714,977336,300,46
396,2710816,398,3167364,1538986,400,42
496,2702388,500,3792251,2163873,504,67
597,2645560,600,3448968,1820590,603,61
697,2648072,700,3608799,1980421,703,56
798,2646864,801,3381946,1753568,804,35
898,2648952,901,2989734,1361356,904,38
999,2650552,1002,2791266,1162888,1005,40
1099,2648256,1102,2129964,501586,1105,33
1200,2647280,1202,2690232,1061854,1205,44
1300,2648300,1303,2937574,1309196,1306,38
1401,2651168,1403,2829897,1201519,1406,38
1501,2647664,1504,3468367,1839989,1506,36
1601,2656960,1603,3169454,1541076,1606,39
1703,2657764,1706,1845303,216925,1708,22
1805,2658756,1809,1460882,0,1812,17
1904,2659748,,,,,
