Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
11,2708608,15,4664511,2647206,20,62
62,2690700,68,4784227,2766922,71,76
162,2644584,164,4139212,2121907,167,49
262,2645552,264,2140779,123474,267,24
362,2645808,365,1840897,0,367,27
463,2645908,465,1630066,0,471,25
563,2645872,566,1800979,0,568,26
663,2645480,666,1585817,0,668,25
764,2645716,766,1674949,0,769,27
864,2645424,867,1776366,0,869,24
965,2645424,967,1482392,0,970,18
1069,2645672,1074,1435934,0,1079,24
1166,2655144,1169,3148618,1131313,1171,32
1268,2656284,1275,1099287,0,1282,20
1367,2657336,1369,886447,0,1372,23
1467,2658140,1470,1990525,0,1472,29
1568,2659548,,,,,
