Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
3,2593808,6,4438887,2911965,8,61
86,2600152,89,4097747,2570825,94,65
186,2607184,189,5242438,3715516,192,75
286,2613116,289,4703419,3176497,291,45
387,2619380,389,3104923,1578001,391,39
488,2561020,494,2249592,722670,500,30
588,2560824,594,1808779,281857,600,24
689,2560824,697,1412128,0,706,26
790,2560876,798,1398995,0,808,25
892,2560876,902,1320744,0,913,30
992,2560928,1003,1326478,0,,
