Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
63,2450424,73,1336020,0,78,15
164,2450704,174,1260173,0,184,18
265,2451940,277,1046833,0,284,19
366,2452604,378,717009,0,385,13
466,2453896,474,1085876,0,483,17
569,2454308,582,867581,0,589,19
667,2455172,678,1279469,0,685,21
768,2455932,779,1100217,0,786,22
868,2457000,877,1561104,28269,883,33
967,2459820,971,2878363,1345528,975,56
1068,2469836,1072,3942736,2409901,1075,74
1169,2475104,1171,4549289,3016454,1174,56
1269,2485448,1272,3193608,1660773,1275,45
1371,2492104,1379,3465764,1932929,1387,69
1471,2496564,1479,4640353,3107518,1485,77
1571,2502100,1579,4190023,2657188,1586,54
1671,2521256,1674,4258493,2725658,1680,55
1772,2507064,1776,4073746,2540911,1778,28
1872,2506204,1875,2290970,758135,1878,24
1973,2508256,1976,1840897,308062,1979,31
2074,2505860,2079,1835216,302381,2084,24
2173,2514328,2177,1592375,59540,2180,21
2274,2516304,2278,1782035,249200,2282,40
2374,2516912,2378,3434867,1902032,2381,54
2475,2514588,2478,2522296,989461,2481,23
2576,2514620,2578,1585156,52321,2581,31
2679,2516904,2690,2300697,767862,2700,35
2779,2515780,2789,2041164,508329,2799,32
2879,2516104,2888,2430314,897479,2896,37
2981,2516056,2997,1773348,240513,3007,24
3080,2516268,3090,1734814,201979,3097,23
3181,2516440,3190,1942747,409912,3197,29
3281,2516440,3291,1706134,173299,3298,23
3381,2516640,3384,1274234,0,3388,20
3481,2516444,3485,1410326,0,3488,23
3582,2516248,3586,1290028,0,3589,24
3683,2516052,3686,1270684,0,3689,25
3791,2515940,3801,1502971,0,3803,30
3884,2514584,3887,1619687,86852,3890,32
3986,2516968,3990,1345506,0,3993,25
4085,2519004,4089,1375226,0,4092,28
4186,2521472,4190,2288881,756046,4193,34
4287,2519624,4290,1638551,105716,4292,25
4389,2519428,4393,1255062,0,4396,24
4491,2519232,4495,1231356,0,4499,26
4591,2519728,4594,1265105,0,4599,23
4692,2519532,4696,1243338,0,4700,24
4793,2519780,4798,1176876,0,4801,26
4893,2519984,4896,1446739,0,4899,23
4993,2520316,4997,1641952,109117,5004,38
5095,2521320,5102,3199777,1666942,5107,47
5194,2524668,5197,3131514,1598679,5200,48
5294,2532484,5298,3529133,1996298,5301,55
5395,2530680,5397,4131334,2598499,5400,62
5495,2576732,5501,4030625,2497790,5505,68
5597,2581788,5604,4638166,3105331,5608,67
5697,2586092,5706,4535038,3002203,5710,73
5797,2575708,5800,4623218,3090383,5804,75
5898,2575752,5900,3988792,2455957,5904,52
5998,2573024,6001,2662056,1129221,6004,41
6098,2571976,6101,2421675,888840,6104,35
6199,2567964,6202,2636893,1104058,6204,41
6300,2568264,6302,1636559,103724,6306,25
6400,2566016,6403,1964169,431334,6406,31
6502,2566284,6512,2285447,752612,6523,30
6603,2566336,6613,1828026,295191,6618,25
6703,2565996,6711,1835196,302361,6717,26
6803,2566492,6813,1942747,409912,6818,27
6904,2566400,6912,1770665,237830,6918,27
7004,2566300,7013,1863876,331041,7018,26
7106,2566300,7118,1549552,16717,7130,26
7206,2566476,7215,2007278,474443,7219,28
7304,2566528,7307,1786974,254139,7310,23
7405,2566776,7408,1618624,85789,7410,20
7505,2567008,7509,1601778,68943,7516,24
