Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
65,2574224,74,1889880,452233,0,39
166,2574924,179,1143983,0,80,30
266,2575540,276,942475,0,186,14
367,2576232,380,1003813,0,286,17
468,2576848,480,967962,0,387,15
568,2578216,580,869387,0,487,20
669,2579280,681,912041,0,587,18
770,2579828,781,928134,0,688,16
870,2581008,883,892284,0,788,18
971,2581712,981,1390998,0,894,18
1070,2580472,1078,1662287,224640,993,25
1170,2584912,1176,2417485,979838,1087,37
1272,2587184,1280,2733566,1295919,1180,55
1374,2589656,1384,1696747,259100,1289,49
1475,2593108,1483,1974127,536480,1391,28
1575,2598748,1583,1714088,276441,1492,44
1676,2606492,1683,2321303,883656,1591,37
1777,2612392,1786,2408460,970813,1691,44
1877,2615392,1887,3251203,1813556,1794,63
1977,2621144,1984,4082298,2644651,1898,84
2077,2626024,2085,5178648,3741001,1990,67
2178,2642712,2185,4172245,2734598,2090,56
2279,2629632,2288,3248064,1810417,2190,50
2379,2629684,2382,1502480,64833,2292,25
2479,2630460,2481,1603587,165940,2385,21
2580,2632696,2583,2453206,1015559,2484,33
2680,2638668,2682,1661677,224030,2587,40
2780,2643660,2784,2225186,787539,2685,27
2881,2641184,2884,3816938,2379291,2787,40
2982,2639512,2985,2150212,712565,2887,56
3083,2639412,3093,2393908,956261,2988,30
3185,2639464,3198,2134684,697037,3103,30
3284,2639464,3296,1689290,251643,3209,26
3386,2639712,3400,1534591,96944,3309,25
3487,2639516,3498,1785005,347358,3414,27
3585,2639516,3591,1622062,184415,3502,21
3685,2641572,3687,2028788,591141,3601,22
3785,2681204,3788,1386337,0,3690,31
3886,2681096,3889,1299360,0,3790,18
3987,2680972,3991,1306228,0,3892,19
4088,2700392,4100,1237220,0,3994,24
4189,2678964,4196,2172190,734543,4112,28
4289,2676904,4296,1713304,275657,4200,31
4390,2676904,4400,1501675,64028,4303,23
4491,2706504,4500,1759007,321360,4410,26
4591,2674284,4598,1686093,248446,4508,28
4692,2674284,4704,1434851,0,4606,23
4793,2674076,4804,2035988,598341,4717,20
4893,2711940,4903,2984674,1547027,4815,38
4994,2692092,5002,4031747,2594100,4910,51
5093,2643264,5097,3713880,2276233,5009,54
5195,2653284,5198,4952667,3515020,5101,63
5297,2657076,5300,5187711,3750064,5201,79
5397,2660780,5401,4844057,3406410,5304,75
5498,2658104,5501,5712707,4275060,5404,85
5598,2703708,5601,3807974,2370327,5505,82
5699,2645488,5701,2918207,1480560,5604,58
5799,2649468,5803,2869572,1431925,5704,34
5899,2651024,5902,3261109,1823462,5805,44
6000,2657296,6006,2126526,688879,5905,32
6100,2638928,6103,2510480,1072833,6011,34
6200,2640472,6203,1803578,365931,6105,31
6301,2649580,6305,1620093,182446,6206,23
6401,2623044,6403,1932639,494992,6310,27
6503,2624864,6510,1796408,358761,6406,24
6602,2640540,6607,1509656,72009,6512,23
6702,2620828,6705,2165020,727373,6612,25
6803,2622104,6806,1414649,0,6707,32
6904,2629248,6911,2124942,687295,6808,27
7004,2670344,7007,2054174,616527,6914,23
7105,2608932,7107,683128,0,7010,29
7205,2610968,7207,1706134,268487,7110,24
7305,2716392,7308,1805245,367598,7210,24
7405,2595816,7408,2235459,797812,7312,26
7506,2598080,7508,1667433,229786,7412,27
7606,2599320,7609,1912598,474951,7511,27
7706,2710672,7716,1524617,86970,7612,25
7808,2583248,7815,1825142,387495,7725,26
7908,2591344,7915,1663114,225467,7824,26
8011,2585928,8019,1519712,82065,7920,22
8109,2586920,8121,1954150,516503,8022,21
8210,2684240,8214,1222717,0,8134,23
8310,2586396,8313,1479275,41628,8218,17
8411,2587436,8414,1187186,0,8315,27
8512,2588480,8515,1148980,0,8417,22
8613,2589524,8617,1167949,0,8517,22
8713,2589760,8716,1642475,204828,8621,30
8813,2589192,8816,2798752,1361105,8720,26
8914,2587852,8917,2082831,645184,8819,48
9015,2588180,9020,1630068,192421,8920,23
9119,2588428,9139,1263409,0,9033,27
9219,2588232,9233,1380261,0,9151,27
9320,2588088,9335,1431827,0,9246,29
9420,2588300,9431,1320198,0,9351,25
9519,2589112,9529,1831731,394084,9443,23
9620,2590076,9628,2183593,745946,9539,26
9720,2590076,9730,1892557,454910,9638,29
9822,2590284,9836,1839144,401497,9739,29
9922,2590440,9931,2028788,591141,9849,26
10023,2590208,10034,2002872,565225,9939,32
10123,2590208,10133,2092650,655003,10040,21
10226,2590408,10241,1243339,0,10142,20
10327,2590656,10342,1306257,0,10256,21
10427,2590460,10442,1348092,0,10353,24
10527,2590956,10540,1763495,325848,10456,26
10626,2590368,10630,1404929,0,10544,23
10727,2590368,10730,1492226,54579,10633,24
10827,2590172,10832,1253946,0,10733,22
10930,2590468,10933,1230327,0,10835,22
11031,2590288,11036,1251387,0,10937,24
11131,2590288,11134,1341868,0,11040,27
11230,2589948,11233,1503824,66177,11137,26
11331,2590444,11335,1141005,0,11236,25
11434,2590496,11441,1161254,0,11339,20
11532,2588444,11535,1629501,191854,11445,25
11635,2588496,11639,1188806,0,11538,35
11735,2588496,11739,1363398,0,11643,23
11836,2588424,11839,1233861,0,11742,24
11937,2588724,11940,1222647,0,11843,22
12039,2589192,12043,1267337,0,11943,21
12138,2589192,12142,1298128,0,12046,25
12242,2589192,12246,1242788,0,12145,24
12340,2589244,12343,1155675,0,12249,25
12442,2589492,12446,1343291,0,12346,24
12540,2589576,12543,2043129,605482,12450,23
12642,2589380,12645,1595791,158144,12546,29
12742,2589628,12746,1191398,0,12648,26
12844,2590424,12850,1690544,252897,12749,20
12944,2590228,12947,1430585,0,12853,26
13045,2590548,13048,1347484,0,12950,21
13145,2590648,13149,1223518,0,13051,21
13248,2590700,13253,1250599,0,13152,21
13350,2590700,13355,1252258,0,13257,23
13449,2591124,13459,1248367,0,13359,27
13550,2591124,13555,1374520,0,13462,25
13649,2591560,13652,2317561,879914,13558,28
13750,2591364,13754,1733071,295424,13654,31
13851,2591364,13854,1351108,0,13757,23
13953,2591416,13956,1121028,0,13857,23
14053,2591516,14056,1255741,0,13960,23
14152,2589164,14155,1843786,406139,14059,28
14254,2589216,14257,1276180,0,14158,33
14356,2589216,14361,1326294,0,14260,22
14456,2589020,14459,1265728,0,14364,19
14556,2590192,14558,2000373,562726,14462,23
14656,2589564,14659,2286150,848503,14561,41
14758,2589564,14761,1285822,0,14662,22
14858,2589812,14862,1275448,0,14764,20
14960,2589796,14964,1293268,0,14864,24
15061,2590064,15065,1253946,0,14967,22
15162,2590064,15166,1419534,0,15068,29
15263,2590064,15266,1253999,0,15170,23
15363,2590116,15368,1232940,0,15270,27
15464,2590364,15467,1357782,0,15371,25
15566,2590364,15569,1268453,0,15471,26
15665,2590664,15669,1296508,0,15573,24
15767,2590468,15772,1515999,78352,15672,25
15867,2590468,15871,1334084,0,15775,21
15967,2590716,15970,1382011,0,15875,15
16067,2590872,16071,1769196,331549,15974,17
16167,2591172,16170,1539753,102106,16074,25
16269,2591028,16272,1594687,157040,16172,20
16370,2591028,16383,1620092,182445,16279,25
16470,2591152,16480,1702494,264847,16395,25
16571,2590812,16581,1746075,308428,16490,28
16671,2591060,16683,1799345,361698,16590,25
16770,2589492,16773,2129170,691523,16691,29
16870,2589616,16873,1591413,153766,16775,27
16971,2589668,16975,1577072,139425,16876,23
17072,2589440,17075,1719719,282072,16978,27
17175,2589688,17181,1602894,165247,17078,26
17273,2589688,17277,1549639,111992,17184,21
17372,2589688,17375,1504669,67022,17280,23
17474,2589688,17477,1670596,232949,17378,27
17574,2589688,17578,1615739,178092,17480,26
17675,2589740,17678,1720553,282906,17581,24
17774,2590332,17778,1605765,168118,17681,27
17876,2590468,17880,2207352,769705,17780,34
17925,2590272,17928,1625713,188066,17883,25
18027,2590136,18030,1721822,284175,17931,30
18127,2590188,18130,1535313,97666,18034,24
18228,2590240,18231,1741033,303386,18134,24
18328,2590488,18331,1645661,208014,18235,25
18428,2590540,18432,1605765,168118,18334,27
18529,2590540,18532,1590804,153157,18435,23
18629,2590964,18632,1615739,178092,18535,25
18730,2591016,18733,1570856,133209,18635,24
18830,2591068,18833,1426233,0,18736,24
18931,2591068,18934,1229977,0,18836,20
19036,2591244,19054,1125546,0,18937,17
19135,2591376,19150,1444960,7313,19069,24
19233,2589076,19243,2050299,612652,19163,25
19335,2589076,19347,1304609,0,19250,29
19434,2589128,19437,1352158,0,19352,20
19534,2589128,19538,1174226,0,19440,22
19635,2589676,19639,1339928,0,19543,21
19736,2589728,19739,1226130,0,19642,25
19837,2589728,19841,1250516,0,19745,22
19938,2589532,19941,1266460,0,19844,26
20039,2589712,20043,1213775,0,19944,22
20140,2589712,20144,1231356,0,20046,20
20241,2589712,20244,1462541,24894,20148,21
20342,2589764,20358,1189776,0,20247,28
20441,2594360,20444,3535890,2098243,20364,26
20542,2591312,20544,2967636,1529989,20446,67
20642,2591588,20645,2264433,826786,20547,26
