Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
60,2443332,68,1673395,424538,76,30
160,2444172,170,1448035,199178,181,20
261,2445564,271,1183065,0,280,22
362,2446848,373,1143237,0,382,20
462,2447856,472,976572,0,483,18
563,2448228,574,1175895,0,585,20
673,2449552,682,1313864,65007,692,31
773,2452312,784,2368516,1119659,793,50
873,2460644,877,3076611,1827754,881,87
975,2467684,977,3948191,2699334,980,42
1076,2477796,1082,3175839,1926982,1087,56
1175,2482404,1190,2538949,1290092,1194,64
1276,2483612,1279,4083729,2834872,1283,73
1377,2491832,1380,4511535,3262678,1384,48
1478,2510356,1482,3972069,2723212,1486,48
1577,2499628,1580,3231754,1982897,1583,38
1678,2498452,1681,1954941,706084,1684,22
1782,2498452,1804,1614705,365848,1817,27
1881,2498332,1891,1694248,445391,1901,38
1981,2507504,1992,2026910,778053,2003,25
2081,2510392,2091,3227402,1978545,2099,41
2182,2508252,2192,2253825,1004968,2196,41
2281,2506280,2283,2156675,907818,2286,35
2381,2508804,2384,2746124,1497267,2387,32
2482,2506700,2484,1471750,222893,2487,20
2582,2507424,2585,2533459,1284602,2587,37
2684,2507672,2687,1554539,305682,2690,30
2783,2507968,2786,1758781,509924,2789,24
2884,2507792,2886,2120531,871674,2890,33
2985,2508252,2988,1397491,148634,2992,23
3086,2508180,3089,1507864,259007,3092,24
3186,2508248,3189,1289140,40283,3193,24
3291,2507856,3311,1289654,40797,3325,28
3389,2507876,3401,1435110,186253,3414,24
3489,2506604,3498,2215211,966354,3508,32
3590,2507668,3601,1713304,464447,3610,27
3689,2510396,3698,2490351,1241494,3707,32
3790,2510396,3800,1641603,392746,3809,22
3892,2512412,3895,1714333,465476,3898,23
3991,2510824,3994,1303140,54283,3997,17
4090,2510824,4093,1833727,584870,4096,26
4192,2510748,4195,1150651,0,4198,18
4294,2510872,4311,1151211,0,4326,25
4397,2510800,4416,1216346,0,4433,27
4498,2511048,4514,1307980,59123,4530,25
4598,2511048,4617,1312644,63787,4632,28
4699,2511048,4715,1324302,75445,4730,23
4798,2511332,4808,2215211,966354,4818,39
4897,2513104,4905,3011091,1762234,4915,46
4998,2515992,5009,2982411,1733554,5016,46
5098,2524036,5101,4284256,3035399,5104,69
5204,2535836,5215,4802461,3553604,5221,88
5299,2542372,5303,5536262,4287405,5306,87
5400,2538416,5404,4331435,3082578,5408,77
5500,2521200,5503,4151464,2902607,5510,63
5600,2565252,5604,3060520,1811663,5611,43
5701,2565224,5703,2506247,1257390,5708,32
5803,2567528,5811,2243891,995034,5820,36
5903,2561032,5911,2933775,1684918,5918,42
6004,2561164,6015,1799345,550488,6023,29
6104,2558976,6114,2014448,765591,6121,31
6203,2559244,6210,1849536,600679,6217,26
6305,2559488,6315,1899727,650870,6321,27
6405,2559540,6414,1734814,485957,6423,26
6506,2559396,6516,1894699,645842,6526,26
6609,2559644,6624,1626676,377819,6636,26
6707,2559696,6718,1985768,736911,6728,27
6808,2559748,6819,1655943,407086,6829,24
6911,2559748,6925,1799345,550488,6932,29
7009,2559828,7019,2188500,939643,7029,27
7109,2560200,7120,1946053,697196,7129,28
