Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
79,2653044,83,5019991,3527178,3,52
180,2667968,183,5276145,3783332,86,67
281,2694280,285,5199711,3706898,187,67
381,2712460,385,4408117,2915304,288,72
482,2711032,486,5397036,3904223,390,70
582,2704628,586,6559625,5066812,490,91
683,2694448,687,6689836,5197023,594,93
784,2706264,788,6375819,4883006,694,94
884,2709804,893,5950541,4457728,801,97
986,2711168,1003,5606104,4113291,897,97
1085,2711916,1087,5297667,3804854,1008,94
1186,2710624,1189,5677497,4184684,1098,98
1286,2628992,1289,3662341,2169528,1193,52
1387,2571800,1389,2448593,955780,1292,40
1487,2571508,1490,2398902,906089,1393,36
1588,2571756,1590,1882449,389636,1493,29
1688,2571808,1691,1968175,475362,1593,26
1788,2572304,1791,2287412,794599,1693,31
1889,2572108,1891,1825193,332380,1793,30
1989,2572160,1994,2108454,615641,1894,32
2091,2572408,2100,2370015,877202,2000,30
2190,2572656,2193,2179360,686547,2104,37
2291,2570304,2294,2296051,803238,2195,30
2391,2570644,2394,2084779,591966,2298,34
2491,2570360,2493,2280242,787429,2396,34
2592,2572408,2594,1934108,441295,2496,31
2692,2570644,2695,2299783,806970,2597,27
2793,2570644,2795,2460963,968150,2698,33
2893,2570644,2896,2251061,758248,2798,36
2993,2570644,2996,1975954,483141,2898,35
3094,2570688,3096,1756325,263512,2999,27
3196,2570904,3204,2292613,799800,3099,26
3296,2570708,3303,2235252,742439,3211,35
3397,2570988,3406,2224350,731537,3315,32
3497,2570908,3506,2220912,728099,3412,33
3597,2570908,3604,2296051,803238,3512,32
3696,2571144,3699,1892557,399744,3613,31
3798,2571000,3805,2186530,693717,3701,26
3898,2571248,3905,2278273,785460,3811,32
3999,2571248,4008,2165020,672207,3917,31
4099,2571464,4101,2007278,514465,4013,34
4199,2571320,4202,2166989,674176,4104,32
4300,2571320,4302,1963132,470319,4204,28
4400,2571404,4403,2188500,695687,4308,28
4501,2571376,4503,2238690,745877,4405,32
4601,2570984,4604,1662902,170089,4506,36
4702,2571284,4704,2331815,839002,4607,34
4802,2571804,4805,2342804,849991,4707,36
4903,2585476,4906,2180829,688016,4807,33
5003,2586968,5006,3475505,1982692,4910,43
5105,2609876,5108,3901304,2408491,5008,56
5207,2612852,5214,2255000,762187,5111,51
,,,,,,
