Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
78,2608784,82,4166010,2723431,87,56
178,2587932,180,3042535,1599956,184,47
279,2609188,283,3474123,2031544,287,60
381,2624824,384,4325341,2882762,387,55
481,2635252,485,4203917,2761338,490,59
582,2654012,590,5063860,3621281,600,85
683,2677596,688,5474057,4031478,694,82
783,2694824,787,6244815,4802236,793,92
883,2647328,888,6469325,5026746,901,95
985,2654108,996,6161405,4718826,1001,91
1086,2661868,1096,5890853,4448274,1107,93
1186,2681388,1195,5509018,4066439,1203,93
1287,2691620,1295,2885816,1443237,1302,71
1388,2698368,1396,4540770,3098191,1403,31
1488,2615180,1497,2487500,1044921,1504,30
1587,2615428,1590,2378654,936075,1594,34
1688,2613536,1690,1951224,508645,1694,35
1788,2613564,1791,2847681,1405102,1793,36
1889,2613564,1891,2235252,792673,1894,31
1989,2613616,1992,2267665,825086,1994,32
2090,2613604,2092,2213742,771163,2095,32
2190,2613568,2192,2192232,749653,2195,31
2290,2613816,2293,2059732,617153,2296,33
2391,2614116,2393,2192232,749653,2396,33
2491,2614116,2494,2127701,685122,2497,32
2592,2614364,2596,1800979,358400,2598,29
2693,2616692,2696,2282212,839633,2699,35
2793,2615764,2796,3061402,1618823,2799,44
2893,2615816,2896,3091845,1649266,2899,47
2994,2615620,2996,2558113,1115534,2999,34
3094,2615760,3097,2394082,951503,3099,32
3195,2615492,3197,2286912,844333,3200,33
3295,2615740,3299,1906897,464318,3301,34
3398,2615544,3408,1964455,521876,3418,32
3498,2615544,3508,2586500,1143921,3514,33
3596,2615400,3599,2093319,650740,3602,32
3698,2616204,3707,2179360,736781,3713,31
3799,2616008,3808,2145773,703194,3814,33
3898,2615812,3900,2165020,722441,3903,31
3998,2616060,4001,2157850,715271,4003,32
4099,2616228,4101,2344185,901606,4104,35
4200,2614868,4203,2174160,731581,4205,34
4300,2614868,4303,1924816,482237,4306,26
4400,2615084,4404,1724147,281568,4411,26
4502,2610184,4510,2043236,600657,4514,33
4601,2614840,4604,2532958,1090379,4606,33
4702,2610132,4705,2324732,882153,4708,34
4803,2610380,4805,1900521,457942,4808,31
4903,2606852,4907,2720382,1277803,4911,37
5004,2603448,5007,2716943,1274364,5011,39
5104,2619544,5108,3126520,1683941,5112,55
5204,2629768,5206,3314411,1871832,5209,50
5305,2643276,5308,3195196,1752617,,
