Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
1,2706696,5,3000396,1783674,8,43
83,2711476,87,3237009,2020287,91,60
184,2702452,187,3667041,2450319,190,54
284,2706888,287,3634070,2417348,291,54
384,2710324,388,4014793,2798071,392,61
485,2710412,489,4492339,3275617,493,60
585,2712244,589,4798009,3581287,594,74
686,2713748,696,5761478,4544756,704,93
787,2708500,813,6601794,5385072,817,93
888,2710748,896,6626480,5409758,909,95
987,2711260,992,6358724,5142002,997,95
1090,2655400,1095,6566596,5349874,1101,97
1192,2664900,1197,6677469,5460747,1202,96
1294,2682784,1298,5702111,4485389,1302,91
1394,2692348,1397,4588589,3371867,1401,56
1494,2610552,1497,3863223,2646501,1499,31
1595,2611776,1597,1639133,422411,1600,35
1695,2609868,1698,2366871,1150149,1701,37
1796,2610108,1803,1885037,668315,1811,31
1897,2610356,1904,2182581,965859,1911,35
1998,2610356,2006,2279742,1063020,2011,33
2099,2610480,2108,2217180,1000458,2112,34
2198,2610356,2201,2558614,1341892,2204,34
2299,2610356,2301,2097552,880830,2304,30
2399,2610656,2402,2128102,911380,2404,32
2499,2610656,2502,2198227,981505,2505,31
2600,2610460,2602,2095289,878567,2605,30
2700,2610984,2703,2159819,943097,2705,31
2800,2611232,2803,2288881,1072159,2805,33
2901,2611232,2904,2704747,1488025,2906,43
3002,2611604,3004,2683944,1467222,3007,35
3102,2611680,3105,1745536,528814,3107,29
3202,2611628,3205,1704856,488134,3208,32
3302,2611876,3305,2279742,1063020,3307,35
3405,2611896,3413,2142041,925319,3420,34
3504,2611700,3511,2272572,1055850,3519,30
3605,2611752,3614,1964257,747535,3620,32
3706,2612000,3712,2086149,869427,3720,27
3806,2612000,3814,2106191,889469,3821,35
3907,2611804,3914,2222381,1005659,3920,33
4007,2611856,4015,2100489,883767,4020,31
4107,2612044,4114,2243891,1027169,4121,34
4209,2612260,4218,2224350,1007628,4222,31
4308,2612260,4311,2195670,978948,4316,31
4408,2611188,4410,2272572,1055850,4413,37
4508,2610992,4513,2355675,1138953,4520,36
4609,2614996,4615,2760932,1544210,4621,39
4710,2610332,4719,2430314,1213592,4726,34
4811,2610580,4818,2294082,1077360,4823,37
4910,2609796,4913,2421381,1204659,4916,34
5010,2610276,5013,2244134,1027412,5015,34
5111,2609548,5114,2481005,1264283,,
