Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
62,2624880,67,3860046,2227757,72,65
164,2629380,174,4715877,3083588,183,77
264,2645092,274,5217403,3585114,279,71
363,2658000,367,5290572,3658283,372,65
463,2666684,467,4666448,3034159,471,66
564,2691484,569,4655546,3023257,573,82
664,2712392,668,5430830,3798541,678,86
765,2708200,770,6288130,4655841,775,95
865,2658168,870,6917810,5285521,874,97
966,2665152,970,5701789,4069500,977,86
1066,2676488,1071,5586512,3954223,1080,93
1167,2699812,1170,5533996,3901707,1174,84
1267,2702572,1270,4125142,2492853,1272,40
1368,2621064,1370,3601248,1968959,1373,39
1469,2621312,1475,2492788,860499,1481,34
1570,2622304,1577,2228376,596087,1584,36
1670,2622800,1679,2471865,839576,1685,38
1769,2622800,1772,2456350,824061,1775,36
1870,2623324,1873,2415593,783304,1877,36
1970,2623812,1973,2357057,724768,1976,32
2071,2624308,2077,2506541,874252,2083,37
2173,2624676,2183,2256763,624474,2186,36
2272,2624728,2275,2509598,877309,2278,30
2373,2623708,2375,2256763,624474,2378,33
2473,2623708,2476,2213742,581453,2478,32
2573,2624456,2576,2213742,581453,2578,32
2674,2624260,2676,2411066,778777,2679,35
2774,2624312,2777,1856706,224417,2781,30
2875,2624364,2877,2551824,919535,2881,39
2975,2624596,2978,2927520,1295231,2980,45
3077,2624804,3087,1951212,318923,3094,25
3177,2624780,3184,2047949,415660,3191,27
3278,2624832,3286,2258231,625942,3293,36
3379,2625132,3387,2100489,468200,3394,34
3479,2624936,3485,2420206,787917,3497,30
3578,2625184,3584,2035958,403669,3590,30
3679,2625648,3686,2222381,590092,3693,35
3783,2625256,3790,2035958,403669,3795,31
3880,2625256,3887,2165020,532731,3893,32
3980,2625108,3987,2349680,717391,3993,34
4082,2625580,4090,2165020,532731,4095,35
4181,2625456,4183,2185062,552773,4190,30
4281,2625704,4283,2276510,644221,4286,30
4381,2625704,4384,2355969,723680,4386,33
4482,2630096,4487,2360582,728293,4494,39
4583,2624212,4590,2542391,910102,4595,36
4683,2624212,4685,2366577,734288,4688,29
4783,2624700,4786,2059583,427294,4789,37
4884,2620332,4887,2547004,914715,4890,41
4985,2625736,4988,2696108,1063819,4992,45
5086,2626860,5089,3041948,1409659,5092,58
5186,2649516,5189,4069187,2436898,,
