datetime,cpu,mem
Thu Oct 27 10:01:16 GMT 2022,40,1378620
Thu Oct 27 10:01:17 GMT 2022,5,1376304
Thu Oct 27 10:01:19 GMT 2022,5,1392096
Thu Oct 27 10:01:20 GMT 2022,5,1392126
Thu Oct 27 10:01:21 GMT 2022,5,1396056
Thu Oct 27 10:01:23 GMT 2022,38,1400348
