Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
82,2597012,2,4197902,2523740,6,64
183,2612964,86,4702124,3027962,91,83
288,2593868,187,6227244,4553082,191,74
388,2604888,291,5039412,3365250,295,62
489,2618048,392,4359983,2685821,396,73
593,2645992,493,4603679,2929517,497,68
691,2661940,598,4337298,2663136,602,80
791,2672864,695,5994743,4320581,706,90
893,2681528,795,6422178,4748016,801,93
992,2696160,901,5953592,4279430,906,97
1094,2712004,997,5145393,3471231,1002,94
1193,2710632,1104,5788680,4114518,1112,96
1293,2683784,1196,5062087,3387925,1199,80
1394,2630852,1296,5323692,3649530,1299,56
1497,2638292,1400,3358520,1684358,1407,43
1595,2643996,1505,2848148,1173986,1509,45
1695,2549720,1597,3051675,1377513,1600,45
1797,2549720,1699,3168659,1494497,1705,41
1897,2549720,1804,2391526,717364,1809,36
1997,2547368,1900,2181623,507461,1903,31
2097,2547368,1999,2521762,847600,2002,38
2198,2547172,2100,2127701,453539,2103,29
2298,2547512,2200,2314123,639961,2203,34
2399,2547444,2301,2114829,440667,2303,34
2500,2547496,2402,1607877,0,2404,34
2600,2547496,2502,1906344,232182,2505,34
2700,2549772,2602,2080684,406522,2605,35
2802,2548100,2706,2547004,872842,2712,40
2903,2548820,2809,2609566,935404,2817,42
3003,2549068,2910,2882030,1207868,2917,39
3103,2549068,3010,2301252,627090,3017,35
3204,2549068,3110,2443185,769023,3117,36
3305,2549036,3210,2360582,686420,3217,35
3405,2549232,3312,2437484,763322,3317,35
3506,2549232,3412,2064639,390477,3417,29
3606,2549480,3513,2179360,505198,3518,35
3707,2549480,3613,2439453,765291,3618,35
3806,2548156,3714,2387293,713131,3718,34
3906,2548456,3809,1985768,311606,3811,27
4007,2548280,3909,1916036,241874,3912,29
4107,2548280,4010,2231520,557358,4012,34
4208,2548528,4110,2240954,566792,4112,30
4308,2547208,4210,1597114,0,4213,20
4409,2547392,4311,2050299,376137,4314,31
4510,2547640,4412,1806515,132353,4414,28
4611,2554012,4512,1927644,253482,4516,29
4711,2545696,4621,2685206,1011044,4627,48
4812,2545500,4718,3287113,1612951,4724,38
4913,2545552,4819,2249592,575430,4827,34
5013,2540276,4922,2286912,612750,4928,37
5113,2539640,5020,3151849,1477687,5027,49
5215,2539444,5122,2699459,1025297,5128,42
5313,2539520,5224,2778036,1103874,5229,33
5414,2539144,5316,2355675,681513,5319,33
5514,2539144,5417,2374922,700760,5419,37
5616,2539144,5520,2113361,439199,5527,34
5715,2539144,5624,2319972,645810,5629,35
5817,2539144,5718,2420500,746338,5724,32
5916,2539392,5826,2185062,510900,5829,34
6016,2539196,5918,2043129,368967,5921,31
6116,2539444,6019,2027026,352864,6021,30
6217,2539496,6119,2281711,607549,6121,32
6318,2539492,6220,1954273,280111,6222,35
6417,2539400,6321,1892399,218237,6323,37
6518,2539400,6420,2459699,785537,6422,32
6619,2539700,6521,1899727,225565,6524,28
6720,2539700,6621,1871046,196884,6624,27
6823,2539504,6723,1759007,84845,6725,33
6921,2539504,6835,1690414,16252,6848,32
7021,2550748,6933,2665752,991590,6939,39
7121,2566792,7024,2395638,721476,7028,54
,,,,,,
