Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
79,2543396,0,2348331,881294,3,30
179,2559052,84,3932715,2465678,88,57
280,2586580,182,3244767,1777730,184,56
380,2602884,284,4198335,2731298,288,56
481,2584324,383,3667922,2200885,387,62
581,2596720,483,4255195,2788158,486,54
681,2620908,584,4159220,2692183,588,65
782,2636968,686,4926540,3459503,693,92
883,2646688,787,6514048,5047011,799,96
984,2660664,887,6752209,5285172,902,91
1086,2670784,988,5930585,4463548,993,95
1186,2687896,1094,6146719,4679682,1103,94
1286,2711520,1199,6620109,5153072,1209,93
1386,2682508,1294,5583546,4116509,1301,63
1487,2628384,1394,3214531,1747494,1402,43
1587,2631648,1495,2943917,1476880,1501,40
1688,2634656,1594,2370189,903152,1601,40
1787,2635344,1697,2559375,1092338,1702,42
1887,2638104,1790,2772716,1305679,1796,41
1988,2641112,1890,2766634,1299597,1892,39
2088,2644024,1990,2780680,1313643,1993,40
2188,2648768,2090,2547004,1079967,2094,37
2289,2654936,2190,2948823,1481786,2193,45
2390,2658812,2292,2761433,1294396,2295,38
2490,2661508,2393,2632371,1165334,2396,40
2591,2584676,2493,2597108,1130071,2495,37
2691,2566196,2593,2570778,1103741,2596,37
2791,2566452,2694,1935577,468540,2696,28
2892,2566452,2794,2494844,1027807,2796,38
2992,2566452,2895,2609566,1142529,2898,43
3093,2566556,2995,2192232,725195,2997,33
3195,2566556,3095,2007278,540241,3098,31
3295,2566556,3203,2070340,603303,3210,31
3396,2566772,3302,2078979,611942,3309,30
3495,2566988,3405,2270722,803685,3412,35
3597,2566988,3498,2109629,642592,3500,33
3697,2567172,3605,2349092,882055,3612,34
3797,2569268,3705,2193700,726663,3711,32
3897,2567212,3803,1906897,439860,3809,25
3998,2567460,3904,2193700,726663,3911,35
4098,2566480,4007,2634047,1167010,4012,37
4198,2566480,4100,2378861,911824,4106,33
4299,2566748,4201,2337516,870479,4204,35
4401,2567016,4302,2768222,1301185,4305,34
4499,2565300,4412,2635222,1168185,4416,38
4600,2565300,4502,2435427,968390,4504,37
4700,2565896,4602,2202840,735803,4605,36
4800,2574844,4703,2711830,1244793,4705,38
4900,2580456,4802,2739128,1272091,4805,41
5001,2565624,4903,2471865,1004828,4905,38
5102,2562844,5004,2149211,682174,5006,30
5202,2557844,5104,2587882,1120845,5107,39
5303,2557648,5206,2775479,1308442,5209,45
5403,2557648,5306,2910950,1443913,5308,35
5505,2557648,5406,2028114,561077,5408,28
5605,2557256,5514,2028788,561751,5521,32
5706,2557332,5614,2238690,771653,5621,32
5807,2557292,5713,2349974,882937,5720,36
5907,2557292,5816,2099848,632811,5825,30
6008,2557292,5914,2150680,683643,5921,34
6108,2557392,6015,2322762,855725,6022,33
6207,2557172,6121,1942747,475710,6124,31
6308,2557172,6210,2312861,845824,6212,31
6408,2557420,6310,2001133,534096,6313,30
6509,2557204,6411,2069078,602041,6414,27
6611,2557452,6514,2131844,664807,6520,34
6712,2557700,6622,2158697,691660,6633,31
6812,2557948,6720,2045098,578061,6730,32
6913,2557948,6819,2457525,990488,6827,32
7012,2558932,6922,2154619,687582,6931,33
7113,2567516,7021,2527757,1060720,7031,45
7213,2586128,7121,3381412,1914375,7130,54
,,7221,3966836,2499799,,
