Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
23,2654980,26,3791489,2722438,30,50
124,2674544,128,3598277,2529226,132,69
226,2676204,230,5415815,4346764,235,82
327,2689244,332,5703326,4634275,337,71
426,2689328,430,4789928,3720877,433,58
527,2698200,531,4155989,3086938,535,59
627,2713392,636,3972297,2903246,649,74
728,2708396,733,5579346,4510295,737,93
828,2711488,833,6774434,5705383,838,97
929,2709132,934,6437413,5368362,940,87
1030,2709376,1034,6219609,5150558,1063,96
1130,2711856,1135,5659558,4590507,1143,98
1230,2709900,1234,6552074,5483023,1237,81
1331,2710212,1335,5010471,3941420,1338,42
1431,2628644,1434,3115705,2046654,1437,48
1532,2632580,1534,3015531,1946480,1537,40
1632,2636084,1636,2550736,1481685,1638,40
1733,2639836,1736,2600546,1531495,1738,39
1833,2644060,1836,2845711,1776660,1838,37
1934,2646880,1936,2929283,1860232,1941,43
2034,2649516,2037,2377479,1308428,2040,37
2134,2653204,2137,2642479,1573428,2140,38
2234,2658164,2237,2777536,1708485,2239,39
2335,2660860,2337,2428845,1359794,2340,37
2435,2664396,2438,2613798,1544747,2440,37
2536,2664644,2538,2388087,1319036,2541,37
2636,2569024,2638,2813386,1744335,2641,39
2737,2569076,2739,2012979,943928,2742,34
2837,2569700,2840,2387914,1318863,2843,35
2938,2569828,2940,3139979,2070928,2943,45
3038,2570064,3041,2907685,1838634,3043,40
3139,2570064,3141,2222000,1152949,3144,28
3240,2569868,3248,2255294,1186243,3256,35
3341,2570116,3358,2529226,1460175,3361,37
3440,2570460,3444,1747686,678635,3447,27
3541,2570512,3543,2191851,1122800,3546,32
3641,2571040,3643,2560964,1491913,3646,36
3741,2569056,3744,2359113,1290062,3746,35
3843,2569084,3851,2474629,1405578,3858,31
3943,2569200,3950,2298608,1229557,3957,36
4044,2569176,4051,2308422,1239371,4057,31
4144,2569220,4151,2272572,1203521,4157,35
4244,2569024,4251,2143510,1074459,4257,33
4344,2569520,4351,2236721,1167670,4357,34
4445,2569128,4453,2251061,1182010,4458,36
4545,2569376,4548,2288881,1219830,4550,33
4645,2577796,4648,2419912,1350861,4650,40
4745,2583748,4748,2781474,1712423,4750,39
4846,2569440,4849,2448799,1379748,4852,32
4946,2565284,4949,2467459,1398408,4952,42
5047,2561924,5049,3264341,2195290,5053,40
5148,2561260,5150,2647299,1578248,5153,35
5247,2561844,5250,2543566,1474515,5253,38
5348,2561844,5350,2014448,945397,5353,32
5448,2561844,5451,2269928,1200877,5454,32
5498,2561844,5500,2226936,1157885,5503,33
5599,2561256,5602,2122000,1052949,5604,32
5699,2561476,5702,2248417,1179366,5705,32
5799,2561476,5802,2256763,1187712,5805,32
5901,2561604,5910,2129170,1060119,5917,35
6003,2561612,6012,2199402,1130351,6018,33
6101,2560044,6104,2655350,1586299,6107,36
6201,2560508,6204,2122000,1052949,6209,35
6302,2558580,6304,2134871,1065820,6308,34
6403,2558580,6405,2549181,1480130,6409,35
6503,2558820,6506,2216506,1147455,6509,32
6603,2558820,6606,1930903,861852,6609,27
6704,2558624,6707,1748309,679258,6714,30
6805,2558748,6811,2317855,1248804,6817,35
6907,2559060,6915,2207300,1138249,6919,36
7005,2571448,7008,2549061,1480010,7012,50
7105,2583856,7108,2683149,1614098,,
