Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
59,2509912,62,4552314,2967914,66,75
159,2520604,164,5443495,3859095,170,88
260,2534244,263,6185485,4601085,267,90
360,2494592,364,5839852,4255452,368,79
460,2503080,464,5352079,3767679,467,67
561,2509196,565,5246693,3662293,568,83
662,2508092,669,4479781,2895381,677,71
763,2518248,770,4513629,2929229,778,63
863,2498128,871,4918762,3334362,877,51
964,2498336,971,4378415,2794015,977,34
1065,2498424,1074,2090088,505688,1078,32
1164,2498712,1166,2173485,589085,1169,23
1264,2498916,1267,1187097,0,1276,20
1368,2499164,1380,1379661,0,1391,30
1468,2499652,1477,1387138,0,1486,23
1568,2499672,1578,1338292,0,1588,29
1670,2500044,1680,1559872,0,1690,32
1769,2498824,1777,2157850,573450,1785,31
1870,2499072,1878,1806515,222115,1887,28
1970,2499072,1976,1706134,121734,1982,23
2070,2499320,2076,1756325,171925,2082,26
2171,2499620,2178,1634332,49932,2185,24
2271,2499672,2279,1544565,0,2286,28
2372,2499476,2379,1639319,54919,2386,28
2472,2499708,2481,1906897,322497,2488,31
2573,2500524,2582,2068871,484471,2587,26
2673,2500524,2679,1952180,367780,2685,25
2773,2501596,2780,2243891,659491,2786,36
2875,2501596,2882,1964257,379857,2887,26
2974,2501400,2980,1856706,272306,2986,26
3075,2501204,3080,1749155,164755,3086,27
3175,2504212,3181,1589448,5048,3187,25
3277,2501436,3285,1706134,121734,3288,26
3374,2505692,3377,1978598,394198,3379,28
3475,2505836,3477,1622062,37662,3480,21
3575,2505676,3578,1716359,131959,3580,25
3677,2505924,3681,1210454,0,3684,19
3778,2505924,3781,1441938,0,3783,25
3878,2505976,3880,1230920,0,3883,24
3979,2506472,3982,1264946,0,3984,27
4080,2506332,4083,2975241,1390841,4086,46
4181,2509680,4184,3125813,1541413,4186,55
4282,2513452,4285,2688938,1104538,4288,36
4384,2525652,4388,3359782,1775382,4391,61
4485,2533720,4488,4537386,2952986,4491,75
4585,2530928,4589,4928630,3344230,4592,56
4686,2535268,4689,3356464,1772064,4692,50
4786,2536308,4789,3385438,1801038,4793,55
4886,2541304,4889,3880882,2296482,4891,53
4987,2542760,4989,2964285,1379885,4991,27
5087,2543248,5090,1261588,0,5093,16
5188,2545048,5190,3398276,1813876,5193,56
5288,2553704,5291,3777323,2192923,5294,73
5390,2560636,5394,4725715,3141315,5397,82
5491,2556460,5494,4304271,2719871,5498,63
5591,2553016,5593,4392879,2808479,5596,50
5691,2553264,5693,2126232,541832,5696,30
5791,2553068,5794,1672547,88147,5796,21
5893,2552872,5899,1535947,0,5906,25
5993,2552872,6001,1869442,285042,6008,29
6094,2552676,6102,1629345,44945,6109,26
6194,2552480,6200,1779019,194619,6206,28
6294,2552480,6300,1842366,257966,6306,25
6395,2552492,6401,1696866,112466,6408,28
6496,2552552,6502,1634332,49932,6509,26
6599,2552796,6605,1605753,21353,6608,20
6697,2556440,6701,2258231,673831,6705,37
6797,2553124,6800,2296552,712152,6802,41
6898,2549428,6901,2890321,1305921,6905,32
6999,2547272,7001,1832258,247858,7004,23
7098,2547272,7101,1721909,137509,7103,22
7206,2547520,7220,1127505,0,7232,23
7302,2547748,7311,1324302,0,7321,27
7402,2547748,7412,1387138,0,7421,28
7511,2552924,7521,1368875,0,7534,38
7604,2558596,7613,2050766,466366,7618,27
7706,2559000,7715,1149998,0,7720,21
7805,2560196,7808,1684624,100224,,
