Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
7,2563056,10,3979794,2139420,14,53
84,2563812,86,5062892,3222518,89,66
185,2565600,188,3922020,2081646,191,57
286,2570056,290,3767182,1926808,293,62
388,2576016,393,2581241,740867,402,41
490,2579740,499,1388021,0,508,22
590,2588188,597,2614341,773967,605,63
689,2594920,692,3578865,1738491,696,71
790,2597692,793,4798940,2958566,797,69
890,2601164,894,3199312,1358938,898,50
991,2595736,996,2210254,369880,1000,45
1092,2582800,1095,1949093,108719,1098,29
1193,2583296,1196,1642296,0,1198,24
1294,2583100,1296,1187186,0,1299,23
1396,2582904,1408,1182326,0,1419,25
1496,2583152,1506,1324302,0,1516,27
1597,2583152,1607,1252021,0,1616,24
1698,2583128,1711,1405838,0,1724,33
1799,2583376,1813,1505960,0,1826,25
1900,2583364,1914,1249689,0,1926,25
2001,2583364,2016,1279038,0,2029,25
2101,2583416,2113,1468018,0,2126,32
2201,2583468,2211,1609396,0,2222,25
2302,2583520,2311,1539578,0,2321,22
2402,2583520,2410,1634433,0,2419,23
2502,2583520,2512,1662752,0,2522,27
2603,2583968,2611,1971428,131054,2618,27
2703,2584604,2713,1354799,0,2721,23
2803,2584008,2809,1861232,20858,2815,22
2904,2583864,2913,1708397,0,2923,26
3003,2581852,3005,1871046,30672,3008,25
3103,2581656,3106,1726968,0,3109,22
3203,2585676,3206,1964257,123883,3208,29
3305,2585728,3310,1785005,0,3316,27
3405,2585976,3412,1785005,0,3418,25
3506,2585832,3513,1910798,70424,3520,28
3606,2586080,3613,1584461,0,3621,28
3708,2586228,3717,1669241,0,3726,30
3809,2586404,3820,2695520,855146,3823,42
3908,2587804,3911,3852871,2012497,3915,55
4008,2591636,4013,3371721,1531347,4016,59
4110,2598216,4114,4171210,2330836,4120,66
4212,2609452,4221,3734588,1894214,4229,87
4311,2618576,4316,3638487,1798113,4319,91
4413,2597148,4422,4167191,2326817,4430,65
4513,2592508,4515,2697816,857442,4518,51
4613,2599184,4621,3251103,1410729,4628,51
4714,2601272,4717,2263790,423416,4721,49
4814,2592988,4817,2311458,471084,4819,29
4915,2592988,4922,1818632,0,4929,28
5016,2593228,5022,1878277,37903,5029,29
5117,2593508,5125,1942747,102373,5131,30
5217,2594680,5224,2745858,905484,5230,40
5318,2601128,5327,2591225,750851,5335,40
5418,2593588,5423,2387886,547512,5434,38
5517,2591328,5520,1176466,0,5523,20
5618,2590468,5622,2045722,205348,5625,0
5718,2590468,5722,910937,0,5725,29
5820,2590572,5823,836922,0,5826,33
5920,2590344,5925,865940,0,5928,31
6020,2590344,6024,753058,0,6027,32
6121,2594156,6125,2951910,1111536,6129,62
6222,2599284,6226,1919277,78903,6230,48
6322,2591960,6325,1820507,0,6328,38
6422,2591964,6425,1435003,0,6429,31
6522,2591964,6526,862087,0,6529,24
6623,2591900,6626,724867,0,6629,30
6725,2592000,6729,720007,0,6733,30
6825,2592000,6828,687552,0,6831,29
6925,2591836,6929,729625,0,6932,28
7026,2591836,7029,735204,0,7032,32
7128,2594304,7132,843216,0,7135,35
7229,2595148,7234,1102493,0,7237,27
7328,2589328,7331,1350503,0,7335,29
7429,2589892,7432,1130688,0,7436,32
7529,2589844,7532,1003941,0,7535,28
7631,2593692,7634,1393569,0,7638,37
7731,2589328,7734,991998,0,7737,23
7831,2589652,7834,1225335,0,7837,29
7931,2589808,7934,1271458,0,7937,30
8031,2589760,8035,978218,0,8038,25
8132,2589760,8135,901983,0,8138,23
8233,2590008,8236,622711,0,8240,16
8333,2590108,8337,1031645,0,8341,33
8434,2588236,8437,1126984,0,8440,28
8534,2588336,8537,881809,0,8541,29
8634,2588436,8638,1131333,0,8641,39
8735,2590024,8738,1709008,0,8742,34
8835,2590140,8839,1111730,0,8842,28
8936,2590404,8939,779533,0,8942,31
9036,2590404,9040,731857,0,9043,31
9137,2590256,9141,819826,0,9144,31
9238,2590376,9243,720698,0,9246,29
9338,2590228,9342,864211,0,9347,32
9440,2589980,9444,924019,0,9447,32
9540,2588748,9543,816004,0,9546,32
9640,2588600,9644,783514,0,9647,30
9741,2589308,9745,1118635,0,9748,39
9842,2589876,9845,1197005,0,9848,32
9942,2589752,9945,784562,0,9949,32
10042,2589508,10046,739447,0,10049,32
10143,2589508,10146,668875,0,10150,34
10244,2589608,10248,810313,0,10251,34
10346,2589460,10349,808693,0,10352,32
10445,2586604,10449,824893,0,10453,33
10546,2586700,10549,735793,0,10553,27
10646,2586552,10650,810375,0,10653,30
10748,2586552,10752,869923,0,10755,35
10848,2587052,10851,748595,0,10856,31
10948,2587300,10952,698380,0,10955,27
11049,2587400,11053,737436,0,11057,30
11150,2587500,11154,732972,0,11158,30
11251,2587748,11255,789253,0,11258,29
11351,2587848,11355,746363,0,11359,32
11453,2588592,11459,682265,0,11466,34
11553,2587124,11556,984945,0,11560,41
11653,2586976,11656,841449,0,11659,26
11753,2587076,11757,669991,0,11760,33
11855,2587300,11859,721764,0,11862,30
11955,2587156,11959,724046,0,11962,28
12055,2587156,12059,696099,0,12062,27
12156,2587380,12160,715119,0,12163,28
