Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
1,2600164,4,3931867,2082009,8,54
76,2601300,78,4109237,2259379,81,60
178,2602416,182,3982732,2132874,185,46
281,2604024,288,1462699,0,295,22
381,2604272,398,733247,0,409,26
480,2606108,489,1805765,0,499,27
581,2607100,591,1238202,0,600,22
682,2607656,692,616628,0,707,21
784,2609236,793,1547955,0,802,18
886,2610324,893,482143,0,898,13
986,2611344,997,1021346,0,1004,18
1086,2613344,1098,1246811,0,1106,24
1187,2614928,1198,1259702,0,1205,25
1288,2615928,1299,1100217,0,1306,22
1389,2618804,1398,1308149,0,1408,24
1490,2619496,1500,904400,0,1510,16
1591,2620564,1603,574167,0,1617,12
1692,2627152,1703,1261152,0,1713,28
1791,2634800,1794,3021515,1171657,1800,73
1892,2636656,1896,5286945,3437087,1899,78
1992,2641184,1996,3291902,1442044,1999,52
2093,2641896,2096,3503519,1653661,2100,48
2194,2625152,2198,3079443,1229585,2201,34
2294,2624956,2298,1766476,0,2301,25
2396,2624956,2399,1237452,0,2403,24
2496,2624956,2499,1344924,0,2502,29
2596,2627796,2599,1448011,0,2601,20
2698,2625248,2700,1785005,0,2703,26
2798,2625216,2801,1494233,0,2804,23
2900,2625652,2904,1656269,0,2908,29
2999,2629524,3001,1786711,0,3004,24
3099,2629576,3103,1693363,0,3106,27
3200,2629628,3204,1579474,0,3207,27
3301,2629628,3309,1471116,0,3319,20
3402,2629628,3410,1898552,48694,3416,27
3502,2629628,3509,1732897,0,3516,23
3603,2629960,3610,2172190,322332,3617,38
3703,2631712,3711,3360957,1511099,3717,49
3803,2635248,3805,3237303,1387445,3809,52
3903,2644060,3906,3826238,1976380,3910,67
4005,2644100,4012,4112518,2262660,4023,81
4104,2640564,4111,3939710,2089852,4118,78
4207,2637088,4215,2234075,384217,4218,53
4306,2633440,4308,3251171,1401313,4310,48
4407,2641144,4410,3343174,1493316,4413,48
4508,2631476,4511,2574088,724230,4514,46
4610,2631708,4617,1808855,0,4624,32
4710,2631512,4719,626917,0,4727,24
4810,2631764,4817,1959350,109492,4824,27
4912,2631788,4921,1598583,0,4930,22
5017,2632672,5032,1891976,42118,5043,34
5112,2629808,5120,2755732,905874,5126,41
5215,2628564,5229,1721822,0,5243,24
5316,2628564,5328,1613824,0,5341,24
5416,2628564,5429,1633772,0,5441,23
5516,2628812,5529,1634993,0,5542,25
5617,2628812,5632,1392577,0,5643,25
5718,2628816,5736,1447217,0,5750,29
5819,2628620,5838,1490351,0,5855,31
5921,2628456,5928,2364709,514851,5931,0
6016,2630896,6020,2056185,206327,6023,46
6117,2635112,6121,1660478,0,6126,45
6217,2629940,6221,1849188,0,6225,35
6317,2629792,6321,1620351,0,6324,36
6419,2630128,6423,740632,0,6427,23
6519,2629832,6523,754846,0,6527,26
6619,2629932,6623,630935,0,6628,25
6721,2630180,6725,658812,0,6729,25
6822,2623772,6827,832205,0,6830,30
6922,2623624,6927,708473,0,6932,27
7024,2623752,7028,1886719,36861,7032,42
7124,2623728,7128,764688,0,7132,22
7225,2623928,7230,739557,0,7235,25
7325,2624028,7330,815319,0,7334,30
7427,2624108,7438,745642,0,7443,29
7531,2625300,7549,699447,0,7561,35
